Spectra1,Spectra2,Spectra3,Spectra4,Spectra5,Spectra6,Spectra7,Spectra8,Spectra9,Spectra10,Spectra11,Spectra12,Spectra13,Spectra14,Spectra15,Spectra16,Spectra17,Spectra18,Spectra19,Spectra20,Spectra21,Spectra22,Spectra23,Spectra24,Spectra25,Spectra26,Spectra27,Spectra28,Spectra29,Spectra30,Spectra31,Spectra32,Spectra33,Spectra34,Spectra35,Spectra36,Spectra37,Spectra38,Spectra39,Spectra40,Spectra41,Spectra42,Spectra43,Spectra44,Spectra45,Spectra46,Spectra47,Spectra48,Spectra49,Spectra50,Spectra51,Spectra52,Spectra53,Spectra54,Spectra55,Spectra56,Spectra57,Spectra58,Spectra59,Spectra60,Spectra61,Spectra62,Spectra63,Spectra64,Spectra65,Spectra66,Spectra67,Spectra68,Spectra69,Spectra70,Spectra71,Spectra72,Spectra73,Spectra74,Spectra75,Spectra76,Spectra77,Spectra78,Spectra79,Spectra80,Spectra81,Spectra82,Spectra83,Spectra84,Spectra85,Spectra86,Spectra87,Spectra88,Spectra89,Spectra90,Spectra91,Spectra92,Spectra93,Spectra94,Spectra95,Spectra96,Spectra97,Spectra98,Spectra99,Spectra100,Spectra101,Spectra102,Spectra103,Spectra104,Spectra105,Spectra106,Spectra107,Spectra108,Spectra109,Spectra110,Spectra111,Spectra112,Spectra113,Spectra114,Spectra115,Spectra116,Spectra117,Spectra118,Spectra119,Spectra120,Spectra121,Spectra122,Spectra123,Spectra124,Spectra125,Spectra126,Spectra127,Spectra128,Spectra129,Spectra130,Spectra131,Spectra132,Spectra133,Spectra134,Spectra135,Spectra136,Spectra137,Spectra138,Spectra139,Spectra140,Spectra141,Spectra142,Spectra143,Wavenumbers
1190.604807,3264.319281,2753.065007,2459.869907,2880.727712,3369.816806,2446.574498,2246.408252,2924.941493,2895.512485,2797.626542,2760.094371,2592.601494,4679.961032,2444.551186,2611.128941,1905.596164,2869.613434,2243.868386,2210.061283,687.2595132,1091.985929,911.6746041,493.8731453,764.4505714,727.1569642,761.6475174,756.2267116,726.2206451,573.4611883,522.2245832,384.8093168,608.7167879,760.05764,602.1012992,554.7877577,894.0176818,530.7807291,935.3476874,586.9790072,711.3831099,711.3831099,692.1896876,977.7314061,940.6078024,754.8691573,4022.126762,1414.022643,1205.577124,1363.24123,1713.566479,975.1971251,1333.024414,620.2570077,1464.576573,1425.747681,4188.176022,1023.257663,840.2169353,1559.55618,1760.464755,2131.839528,1062.333567,1518.706165,2786.922477,1164.856323,2145.414608,996.5396639,1681.941965,1750.316624,956.370506,3133.086315,961.3909297,2709.6458,2653.96748,2361.524262,3067.273959,2928.722943,2656.454836,3116.883668,2841.531355,5509.524645,2547.525407,2046.39802,1645.613015,12223.49847,3251.711415,2846.759323,706.7777506,2974.000763,2335.492493,2372.785441,971.4527199,2272.191134,1982.877052,2512.863635,2146.72026,1465.099318,2493.747695,1829.946123,3264.169719,1910.202149,4985.214894,8088.061469,5824.763665,3873.058416,6220.684961,4803.847471,3671.256452,10478.922,7440.463318,5636.916724,6945.218565,7456.13969,5515.631153,4416.772802,5897.673257,861.7761413,1934.715197,2357.683563,1728.926298,1480.632694,1716.562955,1518.97341,1417.214277,1556.516117,1426.654197,1997.913563,1490.794609,1269.030346,1975.280779,1241.306449,1625.32733,2779.556114,1813.969105,1909.357415,1919.492957,2882.393439,2087.460148,2497.751401,2046.229591,1891.070092,2074.855759,438.581
1429.583496,3204.683515,2938.598981,2635.207823,2983.846825,3401.122863,2558.050136,2390.893276,3013.349467,3061.067556,2914.739676,2757.096849,2604.620164,4713.187347,2566.572192,2571.520966,2134.389639,2900.23689,2453.281811,2328.296104,707.8602336,1136.833654,956.4647669,591.0905576,775.0493193,745.7336947,827.3433703,805.2766723,790.845495,635.2873232,591.129601,459.5771017,644.6177281,850.2748091,672.1080096,616.337138,924.7240391,577.8753327,1002.332118,679.7637661,789.0813228,789.0813228,771.7395818,939.204149,1108.881462,758.0583681,3849.610425,1490.295184,1232.289787,1311.088292,1736.33704,868.3052345,1259.279453,857.7196078,1470.256602,1537.823513,4026.504698,969.128217,914.6749878,1612.13999,1865.826769,2051.106484,1059.884648,1615.849022,2930.790014,1109.706717,2142.415277,991.8404662,1674.424883,1758.390323,866.5425769,3382.618468,934.6136334,2840.228005,2699.346335,2325.395307,2952.878874,3131.507126,2539.547511,3131.730806,2877.631959,5583.576191,2364.50692,1919.566246,1589.110016,12131.8019,3135.821075,3059.201421,676.1840585,2932.450405,2191.292909,2368.999385,995.4713287,2235.541544,1757.337781,2354.968542,2175.536963,1511.027764,2485.517998,1810.843529,3307.54998,1944.716166,4988.611789,8147.968783,5889.180605,3953.983835,6245.216433,4925.054797,3650.513113,10561.67762,7441.902083,5569.086188,6900.934829,7498.489876,5459.095506,4437.105714,5824.700116,845.0641952,1956.033455,2326.852064,1666.792275,1452.007633,1657.059446,1505.613702,1334.899006,1562.014846,1440.443187,1983.073678,1484.1278,1252.112195,2033.362092,1212.653962,1661.311945,2755.276484,1775.274559,1910.524421,1930.784413,2833.125287,2088.415381,2505.359921,2008.633258,1896.422072,2071.638306,434.245
76457.66409,31235.42784,60394.69706,69964.46609,59517.13163,41116.59021,54236.71669,45280.25099,45689.80018,56859.97723,78185.93659,51119.5501,39246.35849,62343.62962,54732.04449,58262.05088,56062.92699,41372.82902,54598.31464,64480.80724,7172.045396,7111.184605,12566.52015,18990.74197,12472.0464,13424.47445,11797.59538,11262.88663,14670.64649,16627.52638,18869.64984,17691.71467,16081.91226,18864.69584,19807.22134,12624.81443,12921.33335,20740.66404,16166.34234,12239.69821,13310.00615,13310.00615,13859.74431,11470.54482,11990.58284,9237.535686,6161.133737,8488.139391,12029.51474,7371.82279,10277.71916,10190.98443,7523.744683,15212.89442,11047.28027,9031.419317,6670.093687,9579.491603,6974.728399,11284.63776,11041.27745,6988.403511,6321.229367,7154.838486,8180.097664,10001.40167,7527.912989,9942.684726,10766.95815,11795.8646,14494.21396,8867.465516,11454.40346,8130.630682,9041.422302,8750.838851,8313.188476,8652.070172,8754.322673,7077.068082,9905.511171,7543.241097,9202.670746,8115.531073,10510.50129,10282.83234,8127.845396,8944.749826,14763.2063,9233.21252,11523.13447,9311.805529,10678.61582,10637.31918,8256.770836,8735.307257,10043.64188,10113.57076,8786.558058,12906.78199,19473.4823,12732.30123,22226.33741,31846.17138,22722.45485,23551.16564,23794.3123,23620.85515,21941.71046,35676.31754,26137.14432,25030.31145,29405.67592,30323.8102,28216.18426,23133.17923,24415.14049,4442.247034,5981.062642,7222.631489,6094.623573,5674.976695,7184.355067,6694.891401,6135.450248,6339.603201,5633.568645,7588.174187,6593.7604,6762.85012,6523.396491,5851.089167,6311.32967,9387.093013,6607.638345,8721.225493,7312.366317,11178.50872,7285.489809,7682.7396,6315.171657,6388.044205,6443.35843,2935.27
3243.922245,3571.715432,8432.342832,7459.543833,9364.476839,7748.340979,13466.75112,11697.35224,4316.886231,5825.694565,17784.36306,12059.96104,9173.940499,3708.374099,12697.9005,14908.00864,15404.71386,8265.760532,7924.275684,13429.54379,1007.100983,1009.730348,1384.41115,1005.681714,2302.89131,2328.157851,2591.027514,2758.271143,270.933806,2079.34156,422.1472578,1210.762847,1417.487216,328.9184515,2560.590008,3414.517058,1265.829243,2588.550187,1339.495368,3028.089973,4344.957873,4344.957873,1534.165708,2786.605137,2816.502001,6877.173874,5031.240625,1614.41067,7470.546335,4562.1714,6666.780663,7337.886383,4083.833087,3391.325358,6803.21437,5153.244344,5113.14116,6481.20361,4376.063095,7016.633739,6417.3234,5042.031424,3662.118481,2674.714177,3585.892284,5535.216607,3832.195043,7015.439315,7142.913759,6720.748073,2581.034462,2164.233324,1979.990632,4331.024947,4143.554024,5496.834511,4280.189051,3264.225647,2208.070644,1649.394067,4668.44231,440.0836687,1844.843191,1281.428413,4934.321454,1306.310902,2045.367699,723.3372285,3389.77757,1242.129914,4417.5303,2921.76312,2323.641364,2338.333963,3203.673723,1035.052139,3801.736931,1866.327149,2262.235261,3172.908421,5157.335126,2473.029065,7128.866486,10603.63924,8155.726821,9454.615841,6458.3648,10504.63162,9106.924867,4045.330547,7048.142034,11368.57336,11505.17914,8862.501106,12871.28494,10205.62176,8178.993715,1688.183164,2089.084921,1315.050334,2024.179188,2047.381094,2904.057883,2373.779818,2333.599081,2058.204463,1922.945523,2045.19222,2333.193681,2538.522131,2276.389517,2068.464645,1952.920115,1940.697735,2094.931309,3705.95277,2635.084634,4632.506746,2910.012219,1858.394611,2305.042423,2728.641292,2820.008884,2813.94
751.958962,2466.63911,1938.419502,1762.043876,2140.519608,2592.39331,1876.369597,1758.641535,2211.124039,2116.762242,2041.656163,2028.159623,1877.00085,3472.028902,1778.668575,1935.535438,1503.447743,2089.762037,1636.71387,1725.930501,576.4954394,969.0103459,758.4381654,392.1211131,592.6561266,608.2360869,690.4139487,571.7510222,557.2829348,427.6132033,394.0878177,253.3113424,467.7982162,470.7069647,436.8481119,435.1068903,753.5457075,415.2929062,746.4693004,480.2297665,647.8602747,647.8602747,479.4236429,979.6422172,1178.906779,939.5661753,3651.694025,1638.247337,1464.735673,1450.015031,1924.751189,1220.940979,1286.375783,1019.30795,1701.047162,1695.834104,4020.321877,1012.741019,889.4191422,1777.915853,2025.242961,2511.811916,998.833865,1606.306116,2940.126628,1557.404168,2478.311748,1152.019988,2062.805322,2149.726314,1093.567736,3407.520913,1056.866661,2720.545734,2829.590332,2339.552318,3168.739779,3021.495155,2926.4538,3061.949942,2894.169938,5655.191457,2856.620518,2313.396999,2023.181306,11643.84175,3601.732996,3069.665263,1010.39315,2874.902137,2545.649434,2726.985715,1110.210029,2363.848155,1760.635822,2470.397539,2402.803856,1524.94664,2704.312245,2080.456895,3777.55025,2343.299991,4230.541862,6915.316619,4864.911767,3393.34388,5404.028744,4126.301748,3172.873383,9258.992638,6460.289859,4844.752167,5978.877756,6320.850342,4638.29206,3906.563894,5106.975526,760.7631671,1739.571983,2050.767251,1512.279145,1283.286559,1482.86997,1323.1056,1179.937632,1364.309047,1252.958081,1758.749864,1308.180857,1133.455851,1724.417444,1090.770023,1439.070796,2460.581724,1660.084659,1799.925415,1730.241836,2533.73457,1853.207147,2181.525464,1783.947895,1688.330109,1793.505309,515.916
17048.14748,9147.490241,21075.08016,20850.56061,21582.24596,16168.38136,25803.62745,21924.85173,12809.49107,16637.20255,34850.10841,22976.26066,17550.2535,15082.56344,24853.21472,27902.71886,28252.42172,16829.37367,19077.8916,27136.14843,2467.118242,2346.832797,4115.031816,4819.617561,5042.94364,5329.904069,5221.93971,5689.182765,3204.239147,5659.304581,4123.692214,4881.469008,4748.49162,4086.967498,6853.638146,6449.480176,3819.847326,7136.546689,4879.67556,5969.235251,7752.96881,7752.96881,4444.959059,5716.906262,5753.35164,9547.226878,6886.028664,3487.483685,10789.67874,6518.548235,9516.156452,10276.4974,5988.364572,7164.669226,9707.24488,7357.648881,7106.901606,9195.271287,6306.269996,10051.57637,9163.175578,7002.873139,5420.630459,4369.581493,5371.982254,8097.998701,5599.970674,9890.508911,10107.17585,9808.660989,6113.005997,3981.325601,4652.225064,6422.413743,6312.2753,7681.9536,6136.501679,5055.008537,3900.423122,3081.919661,6942.466001,1589.569066,3527.557239,2629.776808,7659.422771,3024.881712,3636.209772,2059.019816,7136.17002,2795.418246,7222.961822,4929.886918,4882.352219,4497.826302,5168.17927,2451.603804,6109.02919,4147.989217,4061.783284,6389.332814,10293.65897,5043.149027,12093.83703,17901.6841,13493.98028,15441.41873,11621.23222,16632.13281,14789.55871,10168.01782,12723.16504,17706.94614,18573.25103,15779.02632,20244.88803,16250.56606,13756.6314,2793.512865,3483.479879,2681.440657,3421.41537,3559.358572,4674.968042,3955.058968,3831.224696,3458.690138,3237.062745,3669.672487,3889.687812,4186.144652,3758.050518,3404.795076,3362.777138,3746.039789,3598.882144,6054.75789,4379.565018,7361.491973,4675.010405,3489.247262,3747.690139,4283.222175,4410.111356,2857.66
3789.941743,2429.055356,1306.786587,3361.849666,3019.222416,2706.661937,2506.496087,2213.48023,2744.865677,3047.200161,4690.371176,3295.637671,2070.589822,3880.963431,2379.18855,3415.61573,2999.042522,1998.307761,2185.497939,3768.647706,451.3854097,651.8508842,729.5989909,1054.293125,943.3394169,1047.857615,1192.728751,458.1855401,616.9484858,811.4442049,1139.548582,933.3644765,817.5226296,589.711982,1158.255612,550.7679022,957.8634096,1196.013428,712.9877933,769.1246743,883.8548314,883.8548314,630.7261748,274.5632404,682.0126388,1037.257176,1499.41578,1492.983538,1448.67529,1560.68877,2068.132301,845.9566668,716.0703319,916.2376173,1696.004275,1330.784599,1907.046366,1036.438504,411.5915785,1918.378278,1425.042619,2932.753292,270.5570875,1423.570789,2895.113473,1355.894407,2558.165079,1154.439038,2628.94132,2468.267645,932.4839779,3376.488016,536.0215965,2660.753237,2384.118209,2046.069222,2955.337922,2674.061817,3840.633698,2902.515114,2501.578303,5531.923909,3716.398335,2851.645272,3165.545612,10589.59562,4390.328898,3368.304963,1152.78736,3300.718979,3300.402324,3407.818325,375.8210827,2362.39062,1952.125628,2950.57128,3038.574628,1528.883734,3259.049608,2390.826786,4836.360366,2484.868096,3695.73152,5463.418675,3389.591304,3012.874425,4094.579634,2988.940553,2919.821692,7577.445665,5072.846177,3463.587671,4809.070729,5063.742831,3819.896706,3169.270359,4024.396445,575.1211939,1124.532991,1466.688214,1101.507635,932.0658037,1188.704231,1059.911771,972.7628648,1045.761697,981.2121739,1381.07559,1073.129401,1017.738349,1175.784714,946.8867034,1097.358689,1897.222934,1211.925173,1368.47806,1283.220295,1973.535421,1268.209805,1539.034203,1153.650956,1090.977039,1130.802304,1101.73
3868.774926,2981.180117,1621.090134,3611.782493,3467.047778,3278.053596,2780.205751,2508.175828,3237.255675,3442.652926,4884.359341,3645.096663,2363.585313,4387.728344,2768.76451,3755.40953,3288.022843,2398.751886,2525.680383,4018.563318,565.8920267,889.0953829,862.8115741,1139.541722,1011.321513,1130.638898,1240.432085,558.9327233,720.1300629,875.4670578,1218.215425,1005.203473,920.7661544,684.4314803,1218.133796,664.6433227,1139.333846,1228.42335,923.4295756,843.8297306,1018.348871,1018.348871,746.8758477,254.7868064,679.2027586,991.9110433,1586.605759,1571.637425,1356.39574,1330.106357,2063.355091,838.2815302,848.804427,832.8621755,1522.043652,1366.965928,1989.287538,1071.920963,483.9676286,1917.894233,1515.576736,2655.675553,351.4985912,1594.615404,2952.098965,1431.980806,2614.614855,1123.02345,2568.905327,2489.134625,967.3706411,3401.82412,499.2054788,2716.939946,2441.297014,2135.082869,2937.351816,2614.628437,3773.279798,3009.46963,2540.83861,5534.859763,3686.634108,3003.325401,2976.713537,10920.27652,4309.558156,3604.394545,1134.42225,3356.998592,3297.120648,3364.042372,406.7266203,2407.576964,1855.297704,3127.686323,3023.391251,1464.250513,3330.225468,2350.136426,4654.628598,2350.8696,4193.693732,6291.230572,3988.857901,3563.70596,4736.033932,3507.570225,3328.835736,8610.873492,5793.89504,4009.031451,5388.444661,5628.263177,4335.533465,3596.081934,4502.694753,719.5193608,1347.210784,1757.470765,1250.597904,1063.766113,1403.088983,1265.696485,1105.90515,1242.789734,1135.802362,1631.316447,1230.316022,1136.600203,1337.742818,1039.687313,1270.38224,2180.134925,1364.438745,1574.239083,1433.72321,2118.722727,1417.477757,1676.656586,1306.668869,1215.02514,1235.93112,1079.72
3993.83458,2692.737132,1682.688778,3505.658462,3441.02684,3113.271557,2922.861182,2622.840241,3087.188031,3448.552527,5218.85142,3812.740529,2319.716389,4221.948662,2919.55323,3930.719128,3501.038666,2433.83718,2540.373806,4101.255026,509.4347805,740.5717506,790.5180776,1060.645773,968.933901,1119.553059,1195.670908,564.7066289,659.3308395,849.7416002,1145.690405,946.4271263,883.891791,630.3023994,1215.946138,653.5533645,1043.759525,1177.553237,803.9820785,843.3247639,1009.700566,1009.700566,668.8324984,385.1529862,838.9804652,1204.642628,1597.765481,1647.215583,1601.574548,1532.23346,2205.505033,1022.739866,987.2879789,1010.014116,1723.489763,1550.917586,1905.857501,1020.576999,620.992993,2072.708322,1688.637065,2852.128399,378.9318476,1752.331541,3078.9008,1660.780727,2647.601122,1303.462627,2743.475414,2636.496991,1111.344048,3405.605746,643.6476743,2821.542276,2555.799288,2201.000017,3082.861164,2749.27996,3936.473783,2915.807813,2699.034162,5479.468328,3888.562992,3149.452149,3234.802303,10461.12115,4537.297715,3673.352673,1338.553344,3480.738892,3388.078911,3536.822488,596.9250574,2484.841862,2097.727822,3274.710795,3292.811466,1605.555735,3446.841513,2407.979587,4899.729513,2467.53747,4034.314225,6059.968225,3746.566493,3351.010483,4431.564487,3334.255837,3126.484417,8048.206678,5416.458377,3940.92879,5181.156486,5407.846384,4213.05915,3429.221781,4265.561571,654.6501509,1247.580784,1619.661421,1196.176628,1028.968331,1327.847446,1168.377312,1096.056147,1186.1067,1062.569509,1489.964281,1181.400358,1113.5709,1261.149019,1058.777624,1228.490359,2004.818005,1291.088578,1503.463378,1397.812758,2162.090801,1359.791544,1640.576549,1237.056721,1161.171452,1210.597792,1105.38
3891.25222,2168.642844,1124.860013,3236.810602,2901.827553,2468.540801,2272.31694,2010.509686,2535.881075,2910.617114,4564.290383,2948.184098,1712.709814,3437.711502,2277.449975,3072.193441,2797.728117,1774.075157,2136.233503,3409.92319,393.7507775,607.4716773,666.6757436,1057.207355,844.871137,942.8914105,1069.59921,373.9742697,607.9789383,788.0766934,1125.02284,952.2550983,805.2935485,632.8879903,1140.902223,478.1018119,904.0610194,1145.899489,708.9937021,678.6058939,785.2053366,785.2053366,575.1677204,160.6428866,606.7261092,804.5188088,1490.276123,1385.884706,1315.293107,1374.338247,2033.154377,714.6608631,628.5478723,838.9380032,1443.90472,1144.317401,1873.40626,1004.414496,405.8904308,1761.48338,1364.483547,2775.925941,66.62098908,1339.436317,2855.957146,1370.45459,2460.410329,1075.34005,2527.743952,2409.834264,851.9933593,3296.918997,477.9213027,2637.153793,2384.77985,1986.029816,2854.171985,2508.142989,3694.597849,2839.060068,2444.141759,5389.939549,3542.33922,2673.306651,2893.188464,10659.27009,4363.129765,3309.272888,1084.209588,3119.964873,3108.032436,3250.600418,289.0216398,2184.898634,1880.355238,2749.617697,2959.664473,1514.517011,3154.773407,2284.917698,4826.541402,2432.382987,3343.862759,5065.969702,2955.991256,2642.057473,3647.416056,2619.185421,2588.074384,6879.543037,4475.965969,3066.294754,4161.793092,4567.209486,3518.330563,2846.769129,3553.053843,512.6568948,1013.881068,1341.428361,976.8610864,842.1508013,1084.732583,965.1555645,902.4513329,979.855445,888.7413848,1279.516531,966.1671448,896.5710207,1060.265724,838.2491983,992.6010167,1725.796362,1120.588282,1276.731709,1193.067515,1774.637675,1193.834792,1422.837641,1087.977936,997.6776357,1055.667044,1098.07
759.356609,-1.53394315,-3.961112637,-2.612867341,-2.373446446,-1.343262204,6.734508105,14.36293414,40.94029478,50.52759235,900.7750986,102.0565712,-46.2815306,296.9395988,4.459430197,74.46244858,51.10536845,-44.84601222,-52.3740463,456.9473572,186.6676966,275.4643594,423.6219956,357.3146466,290.9045871,378.511329,502.1546688,260.9422089,385.6264558,174.7347795,414.7286398,255.5443654,255.7517042,488.6641936,390.6926506,141.887143,325.506441,455.9100577,591.7891439,225.924994,297.4615631,297.4615631,165.5998568,56.3658817,346.9305356,515.1749522,1722.861626,1035.287378,588.8136863,1019.441569,1652.022365,387.0030956,334.3636971,609.0222506,923.1291441,761.7980249,2413.043866,477.7665175,156.5307308,1232.490042,864.1888646,2472.12294,51.41465001,951.1089886,2475.958153,727.9757387,2023.008573,579.3138605,1913.832457,1680.384207,416.313196,2668.024653,41.6168936,2163.980918,1841.366973,1490.677132,2506.942884,1997.330558,2959.371439,2299.768856,1804.404889,5042.82753,2612.662271,2004.941289,2132.154015,10749.26051,3715.113352,2338.671169,728.6881772,2227.074252,2155.213237,2328.515396,50.88395878,1356.914363,1429.572545,2021.351779,2045.671711,1043.352958,2401.74177,1854.302564,4402.641978,2034.251964,1161.959974,2287.02925,1209.411142,722.1408718,1586.645165,1043.67216,703.8392621,3307.991472,2248.809342,1348.918894,1720.764578,1982.683525,1321.824317,937.5639324,1513.156318,335.6982362,705.8729757,816.3564945,552.8891349,401.2814352,565.7427327,531.0698827,419.7693222,486.84107,436.316267,681.4967133,464.3110105,422.1939993,693.1504772,359.4901502,488.9722007,916.8191913,603.4722535,646.3399956,615.0543221,950.2174664,666.0149617,818.9835565,644.1108573,603.608112,697.4055854,566.742
4257.275649,3422.403707,2150.206355,4164.84255,4063.950951,3739.014091,3483.529458,3140.57017,3562.918379,3988.706544,5597.095945,4290.559494,2869.832926,4927.184352,3402.50004,4468.624431,3878.259273,2936.368659,3052.093059,4557.486006,653.9692258,970.7824736,943.9392694,1175.575034,1108.579312,1226.16105,1337.21069,671.3544535,769.8054471,1019.695102,1247.668108,1051.992979,972.4606539,735.7785327,1317.133639,821.6068169,1226.431582,1274.491371,974.0946645,972.8603459,1110.276056,1110.276056,830.5696923,466.9861035,903.8523095,1115.443849,1794.900705,1649.467061,1633.484448,1541.269745,2254.164914,1025.769343,1010.808509,964.0076441,1796.848299,1544.972059,2037.867398,1215.543388,648.2210095,2057.379079,1722.228658,2780.164714,477.2886896,1788.170792,3154.237672,1664.618644,2641.437162,1284.151654,2746.486673,2650.775674,1123.285885,3527.387058,829.7192157,2853.707708,2774.72384,2199.741315,3113.24964,2917.525379,3852.877908,3163.480466,2922.527833,5663.336367,3836.986603,3132.055093,3210.682205,10754.3713,4360.406348,3764.914746,1286.152746,3465.277575,3438.429216,3465.540548,592.5633761,2634.980142,2091.790322,3085.146834,3317.769541,1597.244202,3450.691952,2466.838675,4603.430228,2416.518955,4702.075968,7034.043245,4387.448529,3883.211604,5095.655941,3973.10488,3682.628878,9401.589776,6282.106864,4558.586652,5945.904465,6320.529406,4886.114548,4147.459466,5122.534887,791.1075686,1435.783392,1911.517012,1384.039709,1216.986475,1524.627496,1355.482429,1266.346511,1385.385071,1272.553839,1758.71289,1373.457212,1304.964216,1393.036733,1179.166269,1388.157853,2346.049183,1542.896305,1760.531856,1615.812771,2360.704943,1552.627574,1891.662377,1409.97211,1365.765211,1387.790116,1076.04
1551.422183,2917.367742,2953.872233,2635.705734,3010.535931,3114.668912,2435.005721,2210.008251,2901.607434,2837.22262,2801.592805,2648.239323,2429.858777,4398.95357,2473.833142,2441.012985,1939.943109,2824.920284,2395.595183,2387.62092,691.1468763,1013.872533,887.7520733,639.499934,747.95084,723.5357306,768.0922139,758.30556,835.1788751,655.7378269,591.8056646,466.757901,695.088548,870.2768792,684.9278618,604.4532535,868.7087451,618.1908058,992.0109877,622.5721635,716.9701111,716.9701111,707.0461694,962.2386677,960.1831031,614.897567,3854.693997,1357.797695,1092.862432,1317.535326,1574.277562,834.0803264,1160.344468,660.2841931,1410.586602,1353.429316,4024.003281,1006.458751,810.5228622,1463.123769,1841.248744,2012.733395,1030.467476,1568.961581,2794.327493,1200.037088,1971.865902,948.7812522,1666.387765,1634.153987,898.6346295,3189.310553,932.2863196,2501.900151,2652.155135,2203.286304,2973.313723,2899.021247,2322.39014,3031.097879,2716.512502,5538.887612,2044.238393,1530.724446,1360.596993,11430.70504,2845.230671,2684.623466,658.5253546,2566.189996,1773.223289,2070.093288,1081.097913,1904.661916,1486.668235,2070.613409,1845.743628,1362.936178,2109.268257,1739.180897,3286.730162,1773.250139,4366.358593,7269.975942,5188.497427,3396.28918,5688.087783,4438.962026,3242.279706,9508.333042,6655.700705,5157.34554,6183.24096,6701.279917,5033.189752,3973.908539,5241.596861,803.3876634,1790.460179,2157.253085,1537.18044,1293.600824,1550.248577,1366.738401,1232.849026,1414.845336,1315.087807,1757.17028,1365.978779,1136.280476,1859.503103,1101.253458,1500.000932,2483.779916,1645.523778,1778.872126,1811.73493,2630.085132,1954.629275,2308.268478,1934.272808,1781.247674,1898.043028,429.907
3781.797619,2532.435936,1146.339219,3172.592374,3061.224356,2669.801792,2394.527171,2124.290395,2791.400949,3094.288839,4428.672383,3016.813314,2011.313756,3578.755085,2346.194353,3232.57589,2905.178266,1971.781486,2223.598706,3435.683541,453.1516553,712.2309589,731.5695248,1094.546511,868.2390226,1009.667284,1155.231469,445.5042666,641.676446,810.0500745,1163.604107,926.7161977,876.4023824,644.2339787,1170.612758,569.0245903,977.8345372,1171.447985,766.950026,708.5491187,885.7995613,885.7995613,627.9193859,117.9189128,561.1993019,816.854936,1601.89209,1353.640764,1302.483657,1173.906817,2061.919751,750.5708939,748.596363,681.8082384,1461.784531,1188.64518,1917.679779,823.6728822,405.3074823,1895.554201,1401.779827,2734.424127,100.7024802,1401.744001,2885.930968,1358.839076,2484.09363,1009.199726,2368.710225,2453.049141,789.444604,3254.06979,452.2573319,2717.961663,2402.042572,1926.065664,2712.071265,2411.960764,3628.93549,2831.596424,2350.758656,5321.553368,3467.066671,2852.123604,2943.753985,10633.08749,4345.719405,3299.639527,1039.469675,3139.624901,3049.668269,3091.630023,338.3839261,2156.302926,1805.114575,2732.131304,2857.079159,1339.431735,3096.924233,2299.007612,4605.636984,2303.164176,3422.404664,5234.787935,3301.482353,2900.418827,3962.702592,2862.775389,2643.847413,7283.895162,4785.705211,3331.444124,4409.962593,4820.986658,3617.068502,2994.603899,3835.616439,573.117303,1106.166355,1449.560327,1039.416485,870.9334813,1157.597744,1039.609004,931.9615186,1032.437766,928.9635076,1324.322375,1040.838515,952.7877234,1114.974415,884.7733126,1025.883641,1818.8647,1148.667571,1332.984303,1173.889691,1773.6728,1164.086938,1458.95939,1058.058279,993.1731909,1041.952867,1083.4
882.745819,1984.507977,1896.902767,1696.937265,1981.648055,2210.929719,1512.528371,1427.686312,1976.577851,1941.850922,1937.460645,1738.418696,1528.06232,2947.672635,1565.639363,1507.290435,1179.267853,1781.054911,1460.653501,1371.494493,412.7814199,720.1204386,586.6972844,328.6023224,462.7784314,452.4689546,514.1404214,402.6993981,494.6765527,325.4384695,398.355749,233.3527812,376.3978335,548.0940707,379.5162362,340.2656684,535.6408593,346.582301,662.1760024,317.5504675,441.9475893,441.9475893,440.757508,611.2088827,751.9722054,679.7363045,4154.503002,1041.017206,1125.813063,1002.182791,1534.936045,761.2107939,907.3297692,593.1114896,1173.226659,1109.076625,4312.281538,754.8768338,644.3712948,1379.402001,1407.103647,2205.886318,733.0580263,1091.89538,2411.906981,930.0331945,1897.349986,873.8462664,1438.67904,1632.483013,943.6420259,2705.972919,734.9156895,2362.244868,2266.134644,1991.263199,2604.352429,2521.663166,2185.570947,2612.481227,2446.162681,4891.000696,1971.870318,1626.664413,1430.689787,11666.05495,2753.933992,2321.381648,482.8260483,2168.958,1753.963752,1839.695761,662.1786159,1633.470831,1145.947515,1879.320841,1734.633417,1205.640636,2076.098317,1525.159539,3043.419037,1739.801065,3254.618258,5723.356913,4136.567571,2476.268511,4441.593973,3407.622608,2288.431052,7451.798304,5455.372321,4083.666779,4971.426411,5274.168575,3931.804395,3170.033377,4105.589587,538.727502,1574.22522,1741.690013,1289.127779,1102.956129,1220.828357,1044.980187,931.6111466,1053.142202,1012.513712,1424.707605,1032.134117,824.4193392,1523.859515,777.8243028,1201.413228,1975.414534,1362.384641,1435.678662,1468.095745,2160.97758,1647.105447,1895.76778,1598.196438,1519.068557,1656.278525,498.844
