wavenumber,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,
2762.44,295.2152299,357.6775979,48.32930233,427.1808172,487.9634235,515.6203727,520.2587835,116.1353495,63.73334322,498.0091454,294.3285793,421.9876986,402.2007393,85.03492192,599.2484864,656.6647172,392.1913094,606.7578358,43.97018032,566.3254982,754.1291998,754.1291998,472.2161466
2763.1,275.0623135,366.9509998,9.809012737,404.7717736,528.9143618,523.8725384,531.6082721,123.3970572,70.11925189,524.6537399,334.3590935,403.7855959,429.9499458,50.98878126,612.4682291,628.1354249,402.4055968,590.3640016,31.62810077,618.6195592,763.2804732,763.2804732,428.319428
2763.77,272.2939207,334.2726045,1.961565413,364.9683462,463.4656541,512.6760366,510.1991988,109.1648842,10.00123389,492.9649759,293.561968,402.9628846,409.6055045,33.2934792,604.1900177,587.3177337,411.5807483,594.4223458,-1.192607902,566.5551381,729.4435952,729.4435952,416.1299395
2764.43,273.6750583,324.1814191,55.58705265,407.0855498,486.0903125,520.0108805,503.2315754,123.6989485,27.7013027,502.3048682,279.456217,401.2085788,399.5874287,12.62401933,603.2038696,631.5116575,419.8297755,610.8728864,6.008137786,585.1922481,762.2385815,762.2385815,383.5766929
2765.09,271.0687336,329.5734508,31.68556676,400.2773994,516.065349,521.3870833,525.1054141,117.999368,-3.557528228,533.3184317,299.265855,414.9616927,416.3327315,27.91940526,584.0398024,631.92721,414.9616897,630.6456412,20.57043325,595.8709021,794.2654477,794.2654477,438.1227001
2765.76,261.4119536,328.9827067,11.0572,324.0659099,501.2387756,513.774658,514.4607266,137.0862604,-0.913245409,519.5366812,272.1928962,407.4112404,397.4574261,19.86964058,605.0178334,589.5944052,381.6335026,614.8606282,-4.545626106,621.1211129,758.0442093,758.0442093,389.519973
2766.42,281.5217253,323.3891939,-0.207955312,383.0620962,496.7946043,549.3236179,511.1375249,137.9497435,22.3232002,525.3466317,263.6563551,412.2762362,372.5615257,3.76172889,625.1879801,642.5932567,388.3482256,585.9578653,9.410055136,581.0628935,776.2648818,776.2648818,412.6715233
2767.08,301.6940557,336.2829195,53.12019309,402.2349732,525.1988471,538.883976,527.355821,113.2999353,31.29686677,557.8782979,311.5142459,432.5746941,388.6780435,21.50267378,622.9302598,645.5437786,405.3818703,624.7273705,11.15761784,630.1562568,822.257481,822.257481,418.4943629
2767.74,308.5479519,327.6438905,16.29175829,399.8785558,519.7795161,565.3057454,573.2756268,128.5669535,14.63081248,535.0716947,276.377583,410.8466282,426.3119927,36.15647884,647.28469,715.0859845,455.204448,630.6991617,32.35720286,665.9512157,827.2620223,827.2620223,442.7485036
2768.4,300.9954209,381.4751142,55.21685337,407.6898588,536.8216231,567.0289393,586.3269542,203.2309159,-1.101904503,551.1068369,303.6773808,432.0830528,414.6753865,11.76414767,650.0012879,695.3798883,430.1269703,668.3432567,39.11895107,669.8777832,842.3985212,842.3985212,468.9949573
2769.06,284.1364698,382.9365976,48.9055914,411.2958973,571.1851803,579.9135707,572.5898151,203.9519403,32.294774,556.7637394,301.1466535,446.0489819,457.2872379,48.78368384,684.3700712,726.7955037,436.7124487,675.0896735,40.62300333,709.5459721,899.4269933,899.4269933,456.1757357
2769.72,300.0371056,343.2703477,46.58808544,412.7526861,580.8301995,585.5096528,610.0142214,232.2401444,23.55491716,593.092417,295.4414156,454.7934296,449.5445602,32.35909095,672.451057,747.8428447,421.6488946,680.66843,46.10950049,714.2257953,886.5474542,886.5474542,467.8758507
2770.38,334.3703353,368.1783718,64.71444856,405.93424,632.4666927,621.7971986,626.840185,223.5156461,17.82759418,585.2328845,296.8526813,427.5594102,483.8013666,-1.59162742,706.6042628,777.0219248,429.0833195,709.7595441,60.7485834,744.4572657,916.6499193,916.6499193,487.723314
2771.05,356.387166,344.8436768,76.67479382,427.833574,629.704672,639.6062213,638.5277178,266.0885629,-5.365125765,620.4551567,281.8294649,474.1939376,504.7086702,42.4205323,747.919706,861.602758,461.1327349,742.9230336,58.95039291,767.4903962,1040.124404,1040.124404,490.1131376
2771.71,328.1386046,365.6682699,113.3092343,420.0097028,649.5741493,644.1267339,675.9168318,342.6090127,27.91482651,639.3092484,295.5757808,461.3440261,492.8154841,44.39273286,769.8074039,880.565358,461.4111522,761.7989165,105.4450699,778.2651996,1048.740924,1048.740924,516.147333
2772.37,345.1046582,409.1531581,157.2578829,464.6206415,652.0851365,651.8187496,746.2775387,336.107113,52.03057383,653.1251745,313.5076433,494.7676897,476.8928216,64.92113698,810.2973739,876.0397386,489.4885829,807.4772106,91.4927551,792.2316889,1105.749495,1105.749495,523.7909123
2773.03,348.7873338,387.0133485,130.4808529,429.2414048,673.1976456,684.2822812,724.3698504,410.8829816,13.58823903,721.4929496,295.5870667,500.5709425,524.7286957,52.68590741,796.5196332,909.6259134,479.6820385,815.3279337,149.5335894,845.3698768,1176.310132,1176.310132,533.5828871
2773.69,382.3106384,388.5408482,183.8982571,457.5980077,739.6116885,736.3673421,780.6237789,437.5267359,54.27894494,726.3025887,295.1790654,516.7177986,513.0761195,35.36420686,844.4641993,1018.333896,511.0365303,874.6611037,166.6177137,919.1897762,1212.102851,1212.102851,555.7762693
2774.35,369.604579,434.2606643,240.4502086,480.8344649,798.8672772,803.8939451,847.179336,515.5884937,52.85381436,760.9041065,324.5716535,576.0422722,538.4051063,67.35719806,917.1110895,1056.203701,550.6320699,939.1567385,203.2252686,976.6114,1321.917667,1321.917667,561.5360705
2775.01,396.9311627,465.5448038,271.2268204,499.8887914,859.0944236,855.9421033,945.5465334,594.5983723,77.05897014,830.3875177,312.7848455,549.9793772,580.1256691,80.77404372,948.5503211,1134.065341,578.8486686,1007.684856,251.0763951,990.754761,1413.134596,1413.134596,619.6553026
2775.67,432.4123963,481.3082738,319.3382055,556.8820019,892.4331396,910.9318298,966.6453832,705.3264893,107.3355351,844.2028371,328.6476557,609.1381279,622.7578211,96.11590656,1020.951911,1248.788831,581.236338,1035.935474,293.6312338,1111.659872,1510.313652,1510.313652,651.9589774
2776.33,464.735287,475.3730813,363.1944767,558.2271114,949.2834372,983.2431376,1024.595897,781.952962,122.0886319,957.6200796,336.1830983,621.8985382,667.3215754,105.1729493,1129.165878,1326.314183,664.7350894,1117.46861,329.8599256,1176.866746,1653.554852,1653.554852,721.1641066
2776.99,503.1858417,508.4612334,378.1857469,584.2041346,1018.385328,1014.34604,1100.968087,874.9379079,85.36638358,977.3792598,321.0421876,637.6906223,654.2369451,121.3653345,1180.722237,1447.971412,614.4749343,1182.454282,403.032611,1303.675395,1733.938212,1733.938212,753.290702
2777.64,496.3980674,522.0247371,475.4621291,615.3330864,1074.138825,1082.490549,1158.851964,1004.981444,148.4079128,1042.410392,354.248938,705.9443941,778.9739432,156.073225,1247.731008,1524.400531,682.495884,1272.152508,488.5694309,1367.785833,1927.483745,1927.483745,762.8087752
2778.3,548.285971,553.1355995,536.8637361,626.9939817,1148.523938,1207.306679,1275.487542,1114.613688,143.6353422,1091.093492,351.5243637,710.5198678,809.192583,184.6867835,1342.642206,1643.141554,743.40795,1377.413305,560.8605257,1493.738072,2117.101468,2117.101468,838.2283381
2778.96,573.4995596,577.1268276,615.8906806,684.0068352,1225.090681,1238.674442,1375.81483,1226.484756,143.0387948,1166.648574,376.638479,766.6070574,837.4428774,197.9461725,1430.515849,1756.904495,758.1411437,1415.976692,592.1460362,1577.682125,2209.231396,2209.231396,891.1294024
2779.62,602.8578402,585.7044285,606.5030754,674.1916618,1229.709064,1329.763852,1411.403842,1293.194766,187.7323931,1225.805652,371.9492982,788.795977,832.8248396,224.6115547,1486.581954,1861.509367,791.4254764,1465.922686,628.6361028,1627.768005,2311.743544,2311.743544,914.2419798
2780.28,581.7668196,614.8324091,698.9110331,668.4384762,1324.809101,1361.12492,1402.674588,1354.673834,190.20626,1235.514742,363.1028355,801.6766405,899.1384826,225.5030927,1511.69054,1854.906184,782.4709596,1559.011305,677.410866,1690.115724,2427.537928,2427.537928,931.126082
2780.94,613.0755049,635.6407765,748.9946664,703.7372933,1343.610802,1381.007661,1507.987081,1419.052077,188.4755181,1235.815858,380.9261054,801.0790621,911.8338195,213.9409491,1562.351621,1987.024959,815.5876046,1531.532567,657.0804663,1756.385295,2455.624562,2455.624562,926.2917207
2781.59,645.3519029,658.4295377,700.1740878,694.7181279,1353.034179,1393.552088,1507.181333,1472.979612,191.8192902,1300.819014,351.3531219,812.7332557,857.5508634,224.9352865,1581.995217,1981.095706,807.4554229,1617.086489,695.2950439,1833.826731,2552.443463,2552.443463,970.7489076
2782.25,627.2030208,627.6986997,700.7494097,695.9809947,1339.799245,1412.268212,1539.297354,1457.956556,179.7226989,1250.574226,361.9068994,800.7192354,909.2396273,211.2162675,1540.911344,2011.158439,811.6644257,1552.403089,685.1347391,1823.780044,2541.204645,2541.204645,939.0576544
2782.91,616.3308653,614.5582695,719.9907445,696.3059086,1311.286011,1380.716047,1484.105157,1422.563023,170.7898668,1260.151508,342.6964522,794.9770151,869.4701242,204.7940545,1514.42002,1930.303171,776.8846244,1583.592384,659.6896922,1748.075248,2527.118124,2527.118124,893.0679728
2783.57,647.7804435,624.1982541,662.3082046,688.5728842,1366.384489,1392.645606,1462.134754,1383.409131,170.2259167,1264.830874,353.4587945,797.6466088,839.1523672,159.41881,1544.821261,1889.889915,772.1260304,1489.534394,682.8800433,1750.892354,2488.783915,2488.783915,942.9798744
2784.22,604.2317622,587.6686605,651.1919022,663.5219365,1313.69469,1335.896902,1429.116156,1379.614995,126.568971,1204.91234,331.4249406,767.5680306,861.5163693,179.0606966,1460.255084,1888.938686,736.678655,1478.119134,637.3859324,1695.391376,2423.082033,2423.082033,875.7433709
2784.88,626.6488284,618.1594956,633.0219495,668.42308,1305.416627,1370.939948,1439.519375,1375.030732,194.2051525,1163.65592,356.8369047,747.8812944,892.2621434,163.7998767,1454.101508,1858.329496,747.6725095,1489.556622,611.5974995,1700.812326,2406.022492,2406.022492,906.438474
2785.54,584.153649,619.8007665,619.9684585,641.3563297,1295.040311,1320.454756,1403.524422,1294.156457,151.6215837,1184.151628,338.9767011,734.3264143,843.6797027,141.2865128,1429.360548,1851.342359,705.0676054,1499.926877,592.9748847,1657.765217,2347.675309,2347.675309,895.9151952
2786.2,605.3972309,589.3424801,650.9615414,641.9417002,1242.125754,1292.33134,1355.87131,1263.372285,131.5383872,1158.029479,324.058344,704.103404,834.0190601,151.5707673,1438.292222,1809.997289,762.2139537,1446.069916,575.1082278,1664.860061,2348.610498,2348.610498,870.7435463
2786.85,613.005581,601.8746434,548.5513102,626.7492063,1271.172968,1323.479712,1416.940049,1246.378333,84.3946855,1181.949487,329.5048477,758.0622777,853.8802285,130.6228026,1486.866547,1845.324298,747.911566,1446.265757,610.3576685,1676.49687,2326.088075,2326.088075,887.4835388
2787.51,561.6537063,595.5872633,583.8178767,637.0388627,1263.701963,1317.069885,1374.460652,1238.084715,90.60860117,1137.431668,324.4162264,739.5730492,824.973221,137.2127811,1421.553541,1827.513401,711.6504534,1444.904416,541.0733467,1649.435658,2278.098054,2278.098054,866.7751843
2788.16,612.1696135,594.3103467,564.2213529,596.6706841,1270.382753,1289.781871,1387.333129,1223.251546,114.1842568,1149.346036,317.1334943,729.1557326,798.9680505,100.3608652,1441.463219,1821.72461,758.6406274,1412.325912,588.985402,1664.286436,2320.33045,2320.33045,868.5484945
2788.82,578.2333096,569.3539007,565.2518505,606.8046852,1215.305349,1298.565685,1379.627493,1277.448943,60.53477476,1132.442604,287.2176657,702.2903417,752.41473,88.25721737,1416.0756,1771.68794,734.572099,1444.660263,594.6739741,1625.619218,2343.005279,2343.005279,868.2834809
2789.48,566.0828015,562.0879322,586.1394813,539.9308809,1258.349761,1265.461337,1390.773755,1264.097019,80.15027771,1148.761389,261.5897549,724.0168904,770.9532725,37.23199987,1439.430699,1812.653403,699.4148798,1415.577485,513.1792026,1652.194016,2307.502555,2307.502555,843.5301552
2790.13,592.2500961,594.212448,610.5643571,642.1492857,1266.856003,1353.268842,1436.421927,1316.235889,115.4468881,1211.842404,323.685776,727.5253928,828.9336908,106.9153751,1421.138535,1840.841013,733.5689808,1454.987596,529.9512271,1690.680842,2413.802294,2413.802294,856.1885289
2790.79,601.1462001,593.6574552,600.4365894,597.4699144,1297.444085,1278.918212,1398.152019,1276.365668,77.89772845,1181.695664,308.8157432,743.7058627,784.3259979,86.30750539,1440.429125,1879.910782,764.9644135,1444.490614,555.4201869,1736.969709,2409.704509,2409.704509,893.8886135
2791.44,609.1491206,631.3629606,632.7962898,641.5027817,1327.28402,1349.999459,1488.894045,1324.376472,99.16692122,1224.901183,302.3066708,764.188314,832.5702068,108.0785531,1525.962484,1950.242725,787.3111889,1506.406556,587.3562215,1744.480629,2501.829217,2501.829217,921.5104207
2792.1,604.7758642,614.4689712,636.2935699,604.1479022,1334.435819,1359.272597,1499.298015,1377.528413,95.7075889,1254.718975,271.0455731,760.9727605,856.0963304,85.5386806,1523.92863,1973.196855,757.0993185,1479.705439,613.0994703,1725.163615,2515.656432,2515.656432,903.783962
2792.75,644.562438,628.2954938,680.7285411,684.0752907,1339.219493,1401.217638,1547.48394,1433.391607,101.358854,1288.359057,306.6094642,800.8192163,894.8643815,125.6580502,1544.197581,2014.283184,832.7888134,1578.357282,644.7400726,1805.398678,2570.176169,2570.176169,953.849249
2793.41,611.9858487,648.0525354,680.4313147,665.8149618,1379.625054,1374.674594,1557.041832,1438.156168,100.5968389,1300.97144,271.8833583,801.2076952,861.1543731,93.36682414,1574.249353,1952.761727,797.8896848,1580.652102,667.6881677,1832.525832,2576.538442,2576.538442,952.0462931
2794.06,645.1701031,660.3601029,717.8620023,642.1569303,1379.442514,1447.68348,1559.971704,1459.902209,124.361666,1287.436141,301.8982696,825.0282111,865.2963181,103.0851648,1568.793962,2081.352496,807.0219441,1577.309915,643.8638947,1896.225089,2637.853267,2637.853267,974.6751059
2794.72,634.9482082,651.9082032,682.9407149,657.5012107,1429.471884,1446.224306,1601.753565,1498.799845,83.08745794,1312.803174,290.5762125,795.1007778,883.6602294,84.8332345,1584.681427,2056.065504,799.4756023,1629.30074,607.4473927,1891.566461,2691.500658,2691.500658,946.6356989
2795.37,625.7251707,655.766843,688.1275638,630.5778178,1410.393175,1410.717086,1579.577427,1515.949189,91.225337,1277.332552,285.405201,789.8554092,871.0761198,93.31119547,1631.351763,2073.940765,831.0106708,1553.484594,641.0088007,1881.67996,2721.29063,2721.29063,948.4280836
2796.02,648.4519974,634.9660295,659.41266,665.4667661,1434.636401,1525.571832,1616.173303,1547.600354,89.10142563,1325.324291,264.8342493,773.3421191,880.1740023,113.14921,1643.084987,2138.208292,792.5871606,1642.501494,666.3782579,1934.665599,2746.043198,2746.043198,969.8222715
2796.68,701.0936952,689.3957693,743.0561147,683.9880704,1502.271571,1502.668558,1659.121203,1624.763456,102.4988462,1372.438405,287.5733717,809.4309214,927.4538896,137.1974404,1695.151117,2198.558098,863.3850831,1688.441458,708.3759031,2006.373391,2757.708377,2757.708377,1016.018274
2797.33,646.8232709,660.5960693,705.4680389,604.8917452,1524.828697,1519.097275,1665.261138,1643.578605,74.84772122,1354.914908,278.5095824,794.21183,874.0557946,53.33604882,1698.07017,2188.200196,836.5744494,1680.114502,717.6718751,1974.433346,2825.29618,2825.29618,955.3761029
2797.98,705.8297312,681.3069365,785.3885433,681.2878052,1530.107791,1559.407997,1687.073121,1654.465917,121.374173,1367.443814,284.9768955,835.7148586,979.2597302,124.9551976,1723.892161,2289.234599,894.2752707,1738.910645,744.6663128,2082.695478,2979.666623,2979.666623,1072.875769
2798.64,680.577083,665.0783776,712.207739,668.2862651,1513.988864,1595.800735,1719.377162,1648.145503,90.84132388,1363.695139,287.4123253,838.2400211,929.2457092,90.71504895,1733.457109,2283.541321,858.4975581,1689.899903,766.7093549,2062.5998,2923.469721,2923.469721,1019.727285
2799.29,698.599333,670.5403996,805.8257365,661.5371394,1558.701929,1594.265503,1768.303273,1749.027477,107.6952963,1457.808895,306.3708859,841.8973312,965.7537444,106.9757651,1802.865029,2335.640373,879.4013228,1732.622294,770.38114,2075.606322,2953.915487,2953.915487,1050.020661
2799.94,707.4004881,668.8330092,821.3426467,632.2004427,1601.446995,1568.122313,1773.091465,1749.20195,72.11321262,1391.495098,264.6565915,855.8868029,945.7238487,99.60750822,1731.415938,2384.77177,882.8665759,1777.507836,745.3318067,2060.935057,3019.503937,3019.503937,1049.505909
2800.6,713.1325549,702.1462132,858.5385801,698.5961898,1624.704075,1642.881177,1812.921749,1808.129036,70.50919517,1445.623762,242.5074563,860.6584498,983.3660348,107.7004406,1828.779854,2391.795525,912.1033287,1777.176544,763.5514935,2125.566018,3066.675085,3066.675085,1049.02304
2801.25,721.9755404,726.2300186,827.8336472,715.624395,1597.55318,1662.102109,1797.204137,1907.268847,96.71036629,1501.854902,278.0074945,892.2022859,1038.530316,101.4047243,1878.856793,2468.841649,913.5615922,1847.898438,822.9903388,2176.869216,3139.628945,3139.628945,1109.302067
2801.9,752.4394511,735.8944321,881.5479585,721.3250732,1708.344322,1696.76512,1876.19864,1907.601495,100.2668483,1570.44853,287.7787202,899.0583247,998.9967037,145.5605217,1886.736771,2407.950157,902.6713775,1845.543533,836.1184809,2235.394664,3209.505533,3209.505533,1097.512999
2802.55,758.1742939,733.1694605,928.0216244,783.6282388,1664.657512,1714.900223,1896.455269,1983.027092,129.5467636,1540.164662,320.1841477,893.5165802,1043.845212,100.1079948,1949.119806,2530.241061,946.3126958,1920.351847,846.1060581,2314.442374,3255.614861,3255.614861,1138.205849
2803.21,740.1600756,744.8051106,908.4947551,732.6039064,1742.35276,1764.84743,1934.094035,1957.395749,136.1292344,1586.993313,252.6587911,894.0770661,1060.815853,104.0073058,1946.505914,2526.774374,945.6055582,1906.473398,880.7132085,2289.352358,3309.776946,3309.776946,1145.870628
2803.86,792.0968028,770.7613893,922.8074607,732.9720906,1703.53008,1801.246755,1913.87495,2056.157578,109.6743831,1607.924495,312.7636645,974.8597961,1096.20864,145.9286169,1949.885111,2640.480109,928.2999757,1941.838202,912.0800703,2367.034627,3365.7118,3365.7118,1162.677348
2804.51,834.6844822,807.9583033,969.9098515,752.802806,1818.999481,1775.678209,1976.888025,2085.67269,144.9323319,1668.858224,297.6227822,952.564784,1102.643586,162.0120902,2015.877415,2641.708279,966.4959595,1995.536277,979.3267815,2396.079195,3425.449439,3425.449439,1149.506019
2805.16,794.8231207,803.8858594,992.1720373,793.156067,1807.660975,1822.041805,2042.82327,2047.041197,163.6532032,1603.004513,278.3151583,957.9820435,1127.520703,189.3478878,2027.122841,2653.038896,973.7035207,2052.15764,922.8834799,2381.696073,3488.039877,3488.039877,1157.856653
2805.81,810.5427249,782.2840643,1029.854128,751.1218884,1822.024574,1862.187554,2050.020698,2173.103209,148.3771192,1680.233378,327.9758069,977.7915883,1101.920003,157.9761719,2035.241407,2710.641974,1040.59267,2071.652307,996.1303033,2435.215273,3541.273128,3541.273128,1251.629262
2806.46,802.6033015,778.2129249,1049.026234,798.6702845,1848.770289,1832.365471,2069.610319,2214.778837,142.3842021,1720.414831,298.3767422,999.6734321,1118.551501,142.0671045,2088.69313,2731.227525,1002.493419,2095.310297,977.7973896,2463.036807,3547.199206,3547.199206,1223.943856
2807.11,883.2048573,806.0724478,1034.288464,830.79127,1919.82813,2001.245566,2116.002144,2235.948192,164.2145741,1732.848887,313.0639784,1020.557589,1176.385207,213.6808476,2083.518025,2854.805562,1048.835779,2184.901625,1055.244876,2591.780686,3643.798126,3643.798126,1280.700447
2807.77,870.1473988,820.5626399,1108.090928,838.2248593,1956.91811,2050.727853,2179.906185,2260.231383,197.3683576,1754.565561,350.3985296,1058.944072,1207.471136,225.5975635,2199.816109,2959.846098,1082.82976,2223.026309,1081.232901,2578.506924,3784.649901,3784.649901,1331.279047
2808.42,901.3009328,873.0735079,1112.863735,814.751067,1987.75024,1961.192343,2193.292452,2301.908521,189.3156746,1820.444865,328.01241,1064.342895,1218.929299,236.4374141,2222.347399,2964.949144,1069.435373,2235.334367,1109.221601,2639.215531,3774.074546,3774.074546,1294.329666
2809.07,907.685466,871.9950585,1160.716995,877.6199076,2025.63453,2085.54905,2286.760956,2399.969716,182.2366475,1853.256816,340.5606337,1058.334072,1237.49971,240.0005613,2291.011911,2982.194715,1119.732631,2248.495815,1113.401113,2695.60652,3831.152075,3831.152075,1360.172317
2809.72,879.001005,880.0672984,1186.770818,872.4713956,2023.190992,2066.667984,2300.761709,2425.715077,216.2213982,1861.181426,348.9172148,1082.047616,1218.89238,238.3171673,2282.269662,3067.052823,1127.711542,2309.77067,1105.051576,2735.269903,3871.402502,3871.402502,1347.667009
2810.37,872.8875564,881.8902343,1196.235312,898.0955455,2082.289638,2135.059159,2331.044722,2502.654713,236.7600491,1896.718709,351.0461675,1109.763542,1295.827324,259.1773939,2306.280668,3124.92348,1139.69212,2354.398949,1173.693125,2794.245691,4012.13584,4012.13584,1419.393755
2811.02,939.745127,919.673873,1294.070586,941.1723717,2114.600477,2201.312587,2390.070005,2511.678734,204.8427222,1998.008681,334.6635059,1149.781862,1275.044552,267.6814032,2402.184945,3187.856698,1168.104374,2416.430669,1210.405899,2811.013896,4094.152104,4094.152104,1458.152565
2811.67,960.4137233,924.6582211,1267.69675,924.7118888,2154.283522,2306.78828,2444.12757,2630.937249,249.0795396,1978.151353,378.9912442,1155.992591,1314.004079,300.939357,2391.392511,3229.442491,1193.538315,2463.245847,1259.630033,2896.864529,4148.701309,4148.701309,1441.543452
2812.32,962.713352,947.2532854,1302.243911,961.8641111,2194.238783,2251.206249,2400.887427,2688.940365,234.8606233,2025.376742,398.7533964,1160.315741,1301.775916,285.0214172,2444.643381,3297.110871,1187.303956,2438.454499,1271.105664,2955.317604,4196.563466,4196.563466,1438.506425
2812.97,1006.27402,971.0490725,1359.702179,994.0490532,2234.526272,2248.386508,2541.929587,2762.828192,280.3860956,2052.34486,401.1659768,1224.441328,1400.740076,307.2977457,2530.117571,3380.63185,1251.151305,2539.406644,1364.07293,3025.50313,4306.658592,4306.658592,1508.651497
2813.61,1007.835733,999.095589,1337.281663,1001.73673,2287.425999,2310.579069,2569.244062,2726.160838,262.3260783,2083.695722,407.7909993,1226.059363,1418.726572,312.2685043,2538.845099,3389.535441,1249.430375,2562.592297,1315.541966,2999.471121,4298.056698,4298.056698,1494.738678
2814.26,1006.388498,1020.042842,1430.11247,1009.507154,2317.887976,2345.203943,2612.150861,2789.408409,279.2806934,2075.119342,436.0684782,1195.929861,1416.285416,345.0638548,2581.67598,3438.741656,1281.731176,2613.721475,1362.72291,3055.841587,4390.4378,4390.4378,1572.397979
2814.91,1044.012323,1018.390837,1391.454708,1047.110342,2347.352213,2359.301143,2606.789997,2894.861015,275.7000631,2068.625733,430.4384275,1214.102836,1459.07662,295.663959,2637.910231,3477.720508,1302.74372,2643.304195,1406.875896,3164.68454,4454.12191,4454.12191,1534.989413
2815.56,1034.317212,989.9695822,1470.908487,1062.056308,2400.378722,2397.99068,2694.871479,2941.628761,314.2343091,2206.984909,441.2308614,1296.9983,1470.980198,302.7389786,2674.527867,3524.812009,1285.678016,2644.010475,1386.201062,3206.629992,4514.569043,4514.569043,1533.482989
2816.21,1075.963174,1009.799083,1495.793914,1076.935065,2481.037514,2479.722568,2759.175318,3007.761755,315.7135535,2218.796885,455.0557939,1312.996268,1503.356162,401.2490754,2737.728906,3668.34617,1331.224077,2740.17033,1513.438543,3200.087955,4489.469212,4489.469212,1649.078719
2816.86,1110.330214,1054.199347,1519.481096,1106.106629,2530.668599,2542.766817,2732.811526,3094.200104,345.8979181,2226.331674,507.8832392,1349.446753,1544.864524,395.854411,2787.353362,3701.643005,1401.321912,2778.563777,1510.988475,3262.178439,4694.322431,4694.322431,1653.526615
2817.51,1118.898339,1064.57038,1544.030142,1149.561013,2447.501988,2564.49344,2825.480113,3102.253914,353.3875248,2318.99929,482.5132113,1378.589769,1579.035297,420.165147,2830.581254,3751.112526,1410.651534,2898.950834,1623.490993,3388.771457,4751.818713,4751.818713,1644.466686
2818.15,1105.777555,1108.752189,1625.931159,1122.998233,2552.217693,2640.45245,2880.871089,3179.873291,380.3024954,2328.199746,470.4257243,1388.055328,1543.158494,412.501445,2831.412596,3788.954745,1406.462951,2880.311516,1528.146234,3448.237019,4828.438071,4828.438071,1711.318945
2818.8,1177.84787,1093.21478,1689.124254,1175.448301,2562.145724,2609.303856,2921.624466,3217.11834,359.8629517,2372.133058,513.7707923,1429.253445,1587.314126,436.5934666,2911.137404,3775.129674,1429.896177,2892.27584,1592.954332,3449.885138,4871.78052,4871.78052,1709.153402
2819.45,1148.139289,1133.08816,1658.709534,1224.731234,2571.966092,2648.947673,2991.000253,3229.529168,364.0390154,2373.819237,518.0084294,1417.964133,1627.252206,468.8313734,2962.945696,3824.837325,1454.26122,2928.743824,1585.725422,3461.645824,4949.836072,4949.836072,1763.410068
2820.1,1170.85182,1116.502336,1713.617107,1185.717044,2663.998808,2709.173912,2932.038462,3276.965878,376.4608082,2431.038299,479.1386497,1462.187406,1615.872747,438.4453267,2924.437486,3917.74771,1448.878093,3006.365483,1676.139641,3504.29909,4989.964741,4989.964741,1747.848955
2820.74,1185.485468,1157.577314,1757.52708,1235.195747,2687.533883,2745.062584,2982.299103,3353.608577,414.6984519,2438.210257,512.2714672,1490.153276,1686.855761,433.915488,3014.662792,3877.580842,1484.776805,3078.160834,1686.737122,3487.784945,5096.366541,5096.366541,1806.450073
2821.39,1243.48024,1173.223101,1706.379559,1235.647357,2723.851327,2731.113701,3053.622187,3432.987368,465.4520681,2556.735124,546.606896,1506.101758,1692.44126,498.4220187,3095.161628,3969.496732,1472.717368,3101.219893,1749.138,3578.683403,5117.341484,5117.341484,1826.363433
2822.04,1212.326142,1169.569703,1771.68465,1288.701887,2792.441151,2861.387276,3120.287724,3519.162356,476.3617784,2587.342915,571.8549502,1534.622864,1745.569257,534.4050801,3115.554011,4116.435392,1512.269792,3215.152678,1804.79241,3675.264473,5231.489583,5231.489583,1930.799047
2822.69,1255.193181,1246.117127,1885.43246,1289.479353,2887.923365,2906.583319,3205.635724,3593.273644,457.5577043,2604.763642,590.9956438,1560.176609,1803.949765,504.7448334,3205.979957,4217.406834,1574.544089,3269.719204,1858.560486,3789.538167,5287.400852,5287.400852,1947.036925
2823.33,1265.091364,1237.305379,1879.853095,1390.819769,2873.277982,2937.191844,3212.686199,3670.191336,519.8099673,2672.31732,649.1189908,1598.963005,1801.582794,585.9314401,3323.929482,4209.211071,1624.360268,3208.979488,1878.242362,3757.684496,5362.455304,5362.455304,1977.507078
2823.98,1285.020697,1233.354466,1885.086662,1347.003148,2940.27501,2982.662861,3217.079158,3614.845534,496.5786889,2672.593962,606.3650053,1622.002066,1843.028359,599.0450611,3269.692601,4275.258113,1586.508341,3263.713546,1858.388173,3817.593472,5483.832953,5483.832953,1961.359517
2824.63,1318.011186,1236.294394,1937.013265,1386.069506,2963.494462,2986.406383,3322.484613,3737.366342,532.6639905,2694.893582,665.0837013,1681.643806,1855.276471,628.2658576,3268.169331,4409.257973,1644.818318,3378.331395,1942.728052,3891.065105,5486.99381,5486.99381,2034.144253
2825.27,1303.532838,1241.05517,1966.933011,1402.268856,2989.326346,3075.93242,3267.142572,3734.943861,540.8059935,2745.516193,657.8850929,1661.908237,1887.737142,627.4739908,3394.489687,4447.060663,1636.08021,3414.323051,1964.992132,3951.609406,5652.617888,5652.617888,2052.141297
2825.92,1339.315658,1280.6568,2019.336005,1435.851212,3001.700675,3100.640985,3414.963047,3882.248194,527.3548191,2824.751808,673.2491941,1732.445373,1922.170385,659.4796215,3471.353685,4538.076194,1701.174028,3447.09853,2032.320547,4054.056387,5781.005202,5781.005202,2072.110659
