Wavenumber,Average_Intensity
3005.07,1459.001678826087
3005.66,1426.2457487130437
3006.26,1361.0298095652174
3006.85,1338.3868751565217
3007.44,1294.8899597130437
3008.04,1240.9077295782608
3008.63,1190.4366773130434
3009.22,1158.2330342086957
3009.81,1116.2135532782609
3010.41,1077.0250748652174
3011.0,1022.3277867260869
3011.59,1036.3347899217388
3012.18,995.7618807869566
3012.77,953.2604212043478
3013.36,932.5372076608696
3013.96,893.6336019086957
3014.55,886.0568350347828
3015.14,878.2900514913044
3015.73,870.7445692608699
3016.32,829.1666196130432
3016.91,804.370085886087
3017.5,789.977329727826
3018.09,786.8925822352172
3018.68,759.0907701478261
3019.27,758.6144289278261
3019.86,710.7346157412175
3020.45,719.2295182508695
3021.04,738.8767592465217
3021.63,718.4515268765217
3022.22,712.8978787173913
3022.8,711.8248290178261
3023.39,728.6076963265218
3023.98,690.3474944626087
3024.57,695.8458030135652
3025.16,706.468505601739
3025.74,703.4887467104348
3026.33,728.5897576708695
3026.92,703.3002048961741
3027.5,721.6348849130436
3028.09,724.6355943908696
3028.68,736.5826951908696
3029.26,750.7298968991307
3029.85,765.2231265543478
3030.44,752.3777895073913
3031.02,757.6469430834783
3031.61,758.7491228869566
3032.19,773.9417343086958
3032.78,775.18305187
3033.37,828.800176652174
3033.95,807.290905007826
3034.54,824.6677724739133
3035.12,814.3643147495652
3035.71,869.9118499000001
3036.29,861.0599133999999
3036.87,862.2961277782608
3037.46,879.5875502913042
3038.04,895.7041945478259
3038.63,913.2312482869564
3039.21,923.5708120304347
3039.79,921.3578125173914
3040.38,942.7553939695651
3040.96,949.6296133478261
3041.54,928.799962469565
3042.12,935.0948027130435
3042.71,948.2204085956521
3043.29,941.6750110608693
3043.87,954.9641887478259
3044.45,979.4774333956522
3045.03,994.6568887826087
3045.62,1011.2994815782607
3046.2,1024.1663554869563
3046.78,1066.3974806043477
3047.36,1097.9477395
3047.94,1123.392841547826
3048.52,1182.8365823608694
3049.1,1251.250714343478
3049.68,1307.5710769304349
3050.26,1386.2531181217394
3050.84,1485.5017640130434
3051.42,1581.3027233
3052.0,1671.325835552174
3052.58,1744.867895934783
3053.16,1819.3027873347826
3053.74,1913.2956964999998
3054.32,1984.6787666739128
3054.89,2031.4106629478258
3055.47,2065.9196154782608
3056.05,2089.7725499869566
3056.63,2121.712044456522
3057.21,2150.03285056087
3057.78,2153.6918937608693
3058.36,2159.9017518565215
3058.94,2153.148045826087
3059.52,2121.2377012304346
3060.09,2141.9463390391306
3060.67,2125.7191454217395
3061.25,2137.8869582260877
3061.82,2107.666703
3062.4,2105.758348291304
3062.97,2138.705340434783
3063.55,2107.983300443478
3064.13,2051.546109747826
3064.7,2017.8185190173917
3065.28,1976.5113659565218
3065.85,1964.1307060913039
3066.43,1903.016072534782
3067.0,1844.189172178261
3067.58,1762.8534519
3068.15,1713.9188793217393
3068.72,1635.3789005
3069.3,1539.3983964869565
3069.87,1465.045987308695
3070.45,1382.0282494173916
3071.02,1339.0944980086956
3071.59,1251.399527226087
3072.17,1166.4471741217392
3072.74,1095.3691454347827
3073.31,1023.9912349217392
3073.89,952.5750185478263
3074.46,915.8141596826084
3075.03,863.9214954347825
3075.6,825.1037321434783
3076.17,762.7693592391305
3076.74,695.4279090782608
3077.32,674.6193493173914
3077.89,616.5687774999999
3078.46,585.0737263995651
3079.03,547.5068589213043
3079.6,542.0343597869567
3080.17,461.1425005808696
3080.74,468.90185736086966
3081.31,432.55852784173914
3081.88,414.4176531808695
3082.45,384.88046151695664
3083.02,366.26135485000003
3083.59,364.6949091465218
3084.16,332.61335248782615
3084.73,319.31926080043473
3085.3,294.118644753913
3085.87,290.11864549347814
3086.43,261.5874910613043
3087.0,251.9208443113043
3087.57,252.1673680886957
3088.14,240.87394259956517
3088.71,226.98888285956528
3089.28,214.82032995
3089.84,217.64459886956521
3090.41,176.24730893756524
3090.98,180.16020993304343
3091.54,166.25948877108698
3092.11,158.1986802274348
3092.68,151.6606276576522
3093.24,128.8346962045652
3093.81,136.8145552852174
3094.38,126.87104857391304
3094.94,136.18301969869566
3095.51,145.3812253817391
3096.07,132.26668313434783
3096.64,108.16449752221742
3097.2,94.17694692208696
3097.77,105.72770108473914
3098.33,97.69417436608694
3098.9,96.75438982986957
3099.46,126.91893576826087
3100.03,104.53296831391305
3100.59,101.89229581195654
3101.15,98.89437875173911
3101.72,89.38472110639131
3102.28,96.93878337434784
3102.84,77.5811149146087
3103.41,72.36535204169566
3103.97,104.53208760913043
3104.53,92.94108835565221
3105.1,98.13520799434782
3105.66,83.46556109347826
3106.22,81.25704484595653
3106.78,100.36855641304344
3107.34,90.2948625395652
3107.91,95.53977345000001
3108.47,92.66366457608697
3109.03,106.76434613434785
3109.59,82.85549789043478
3110.15,98.23240831999999
3110.71,91.12775719391301
3111.27,80.87065907434784
3111.83,70.04483719304349
3112.39,71.80610175478262
3112.95,81.60404557173914
3113.51,70.48608752421738
3114.07,57.35829868391304
3114.63,59.954532721217404
3115.19,82.64881765086957
3115.75,62.6067049566087
3116.31,82.06670265478259
3116.87,50.71931874691304
3117.43,68.94458297173912
3117.98,62.37548188360868
3118.54,51.81926288043479
3119.1,76.73886902382607
3119.66,57.49376510017393
3120.22,61.44180721665217
3120.77,53.998374457478256
3121.33,64.55862906626086
3121.89,51.85316873043479
3122.44,78.3623302952174
3123.0,57.86684188091304
3123.56,35.67160553769566
3124.11,57.969265490999994
3124.67,62.82894511086956
3125.23,76.58924605304347
3125.78,45.90776993791304
3126.34,57.86911840652175
3126.89,52.71689360017391
3127.45,61.983001991869564
3128.0,40.33826358339131
3128.56,70.1150635769565
3129.11,43.699483612521746
3129.67,47.91986617495652
3130.22,65.00094642695653
3130.78,72.78937321913043
3131.33,55.041230170043484
3131.88,61.37338350673913
3132.44,82.10456984130434
3132.99,65.36030886108695
3133.54,89.8640333073913
3134.1,82.8250454521739
3134.65,80.42099543726088
3135.2,86.47953336347825
3135.76,64.95213541743479
3136.31,103.19388648826084
3136.86,72.03152427517391
3137.41,86.88526471391306
3137.96,94.36488897000001
3138.51,71.36522167208696
3139.07,119.7187396252174
3139.62,83.46052860826087
3140.17,68.0795439523913
3140.72,105.64313229391307
3141.27,84.4389017982609
3141.82,98.20011281739133
3142.37,110.48028655130435
3142.92,100.6236833295652
3143.47,94.45778088086955
3144.02,95.42962211678257
3144.57,108.91255432304348
3145.12,97.21127258260869
3145.67,117.17573285652173
3146.22,105.16667369647823
3146.77,106.68322495999999
3147.32,115.00825562695651
3147.86,98.9654172853913
3148.41,133.33727455565216
3148.96,124.40047962782606
3149.51,126.48285861052176
