Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2612.38,603.961783,159.1682391,275.0721764,458.4118329,388.8261917,204.3115958,128.7171609,86.95763628,252.2137128,312.7452144,615.0424711,325.0082089,88.54185104,140.4756105,75.37961446,461.5829336,432.9158941,92.07819415,102.2544509,447.7868803
2614.93,582.829614,163.825572,223.2509738,493.320902,407.9764963,196.5295615,78.8284135,46.64517852,283.2512398,260.3338598,599.3883403,385.759842,117.3869329,80.11040921,83.74871524,460.16604,472.6016438,108.1268148,127.3819107,461.3356191
2617.47,462.4611525,99.05694118,177.6347269,419.072773,357.5965,177.1775297,34.36359898,21.06637028,228.619573,229.6645655,516.801531,274.5594354,-7.515762116,25.03290612,11.37048355,341.4732666,403.2840472,31.58959592,36.33920807,364.6107839
2620.01,438.606557,126.7414898,187.6752096,373.2976599,321.4964237,137.5716971,31.64392602,6.745206399,205.5059074,231.5815366,469.9022913,261.8472113,58.51170076,20.80445931,55.87604854,354.7908248,390.8693077,3.73942748,-20.19373502,333.9425854
2622.55,505.335986,175.280361,130.6901936,376.5457764,334.4864878,154.3542601,52.59060327,19.32568172,182.8074376,285.7419782,572.230869,287.1003917,33.49433131,62.46642678,62.06653935,409.1529259,374.8156287,-1.03880077,46.62500346,435.5712344
2625.08,512.6895982,140.7986976,113.3964491,389.3873366,344.8369131,192.7964153,52.65483935,47.50779107,219.3963586,239.6470952,504.5375118,298.5281988,41.3871393,102.6201665,17.8830851,424.3117811,401.8012137,75.69280097,57.93454743,437.1369415
2627.61,468.9575519,183.4916429,61.02574468,387.8325541,306.1979202,182.3163591,4.72784283,0.302529251,234.5238651,254.4080929,480.2524676,278.2648544,81.70013444,54.05703652,83.39681479,384.3776016,432.7612659,65.94213287,9.072020771,355.0599175
2630.14,470.2000056,188.6863398,21.66684798,455.6916429,420.4197296,246.2792879,66.91082221,25.47689103,264.0571517,296.827176,549.9059839,323.2955807,13.26532642,67.72839455,35.11885744,375.1105986,400.7619889,87.82109506,2.03654729,357.600373
2632.66,469.7071177,168.5959312,-15.80947405,304.7648165,293.4725618,193.3053983,-17.32501399,-15.36612884,175.5884132,300.8015496,499.7783085,263.6395995,49.93072484,27.6555984,-23.15965801,399.6909831,391.3325857,-13.49841244,20.6742508,372.6585185
2635.18,409.1490465,180.1945603,16.86954534,408.7722887,377.6266373,248.4838867,20.87154268,25.45646438,237.0418443,272.2264186,518.129689,324.3841328,84.74033928,121.3300058,34.91239732,390.7589663,410.5572598,46.26551033,-10.54874489,416.4745646
2637.7,489.9959502,309.7283699,-14.6277463,379.6142732,358.1721766,246.9209495,80.10187387,67.78281907,295.9586397,296.1119879,564.8403729,316.2044026,88.41417929,165.7129744,70.13638389,416.9747592,495.6232142,120.7108983,27.00368401,435.3887217
2640.21,479.0579871,293.5915031,3.957998399,429.4109836,439.2094002,339.883783,86.46736125,130.0480836,330.791994,363.3284624,635.9806077,392.1856306,101.5632543,198.9358618,173.1436621,516.1685728,494.2596522,151.9637863,95.69576676,438.0612005
2642.72,493.9053154,322.8731026,14.44758943,465.2226335,429.5885283,288.0675837,109.4993864,97.65440621,308.7651017,331.7160469,627.2806408,403.0880387,93.59857371,228.1600253,121.9655924,483.7806181,454.4257768,121.4722092,89.13673259,507.4422112
2645.23,483.0980932,305.8063116,-28.86816324,455.8594364,444.3097814,318.7745478,151.9093308,94.5999351,361.1491576,387.8649463,758.1507196,427.0918488,153.9911468,262.6068222,75.77353497,472.6511059,515.6017911,91.37420147,80.23381065,424.3019643
2647.73,496.2864786,367.1542727,-0.288449796,482.8216057,520.0033797,384.9458717,163.0685758,107.5158183,379.3113561,392.3653652,680.3210915,436.2672825,164.7819826,273.8176094,161.1388498,556.2902471,545.6578982,150.1187977,122.08823,502.3306701
2650.23,488.4706296,358.4321288,25.4904261,546.1993551,514.3095435,431.2737515,191.1385027,170.2732038,346.8428918,391.2975085,704.1820036,525.9145616,192.5320903,279.2537437,142.5528969,627.1882526,601.964301,204.5360322,142.0312196,490.7085389
2652.73,540.6007043,392.9450227,-19.49781035,552.6228977,593.0584929,364.9923836,224.8904925,194.2932395,398.583959,408.9015808,718.9437031,530.9139078,246.2924787,324.4365814,166.4570361,645.2553331,626.7512025,236.2209392,177.5940083,553.4557809
2655.23,563.6068606,415.8430972,-45.74943423,575.0424471,530.8504482,457.3619641,185.3459261,221.097073,432.5847524,459.0077868,759.7464371,558.0655427,257.6341563,305.4674787,269.0326271,696.7816992,590.6188054,209.1955529,210.7778248,575.7926063
2657.72,599.0792564,395.606495,-19.15877103,572.2782165,565.6756294,467.3926892,232.9761841,202.1758518,421.5654662,470.9363311,859.2404527,560.6996878,239.4081318,332.5677915,219.5810295,680.1375617,637.7373126,231.9689069,184.7738976,627.7092253
2660.21,661.4480494,502.8853588,29.41442828,622.430419,609.1142566,487.3647549,172.492647,255.8807232,497.3062949,572.0074183,872.6059968,608.7165647,306.6554131,373.8588752,270.6336024,662.953131,706.5069268,284.6140349,258.6034551,680.1658478
2662.69,619.4933976,474.8398311,-0.657671638,647.679268,600.7965498,533.2683574,238.786695,228.6428343,431.6474327,561.0912528,849.5833162,584.5563949,225.4270083,369.9820851,287.5017049,678.6686177,716.0078507,262.5339702,286.6977253,712.852684
2665.17,729.8154585,438.2000546,-15.45290638,718.1849765,639.3427288,531.5636925,273.6697082,302.6033319,514.2890739,595.9780393,955.8126577,676.3293996,297.4239249,453.728776,340.1666958,773.8142322,769.5502868,321.409746,247.6679363,741.7999438
2667.65,747.8843898,435.2661719,46.67095422,738.6677575,692.4130135,516.0209563,308.4630664,292.3633625,507.0714127,621.507982,985.2342681,684.6658004,267.0171702,404.8603022,325.4299335,793.3101848,718.3144378,306.081395,248.0553154,765.757837
2670.13,773.9803491,480.7383253,63.81768544,726.6478241,709.5676237,541.3803447,332.6881492,340.0440725,562.1546434,589.1512854,1074.008394,725.7458183,260.2277515,459.8380179,325.8527762,837.4266858,822.0605059,316.9989497,349.2810902,760.9465734
2672.6,826.343494,484.2066575,79.0610621,776.345389,790.8167792,567.4720535,418.1763357,394.8066078,520.09896,613.8581536,1194.895282,803.3196747,360.5866755,457.0232765,443.4665816,941.9139454,909.1586938,361.9354422,359.0364877,896.7763629
2675.07,766.7339817,473.8113107,112.4448584,849.0306653,857.3806996,667.1562785,546.4690049,484.2921142,609.1445565,669.6687911,1340.335178,862.9175907,473.0849487,396.3974313,555.9727073,1076.372174,1062.419203,439.0429046,431.7327346,983.6374149
2677.53,864.0819697,566.6324273,399.7128477,1029.343866,1096.149604,866.3232155,1025.887535,782.3017367,667.6816271,831.4934018,1824.968328,1137.499787,703.5535774,547.5818348,868.1525103,1398.581581,1478.072237,674.1893682,649.2210573,1337.989939
2680,885.9476152,677.0601496,827.5388023,1312.875202,1495.093713,1207.56306,1575.303305,1317.52662,819.5403656,1061.65219,2697.464979,1752.506485,1092.043567,591.6078394,1416.647347,2123.842377,2181.777997,1009.805864,973.7926817,1975.574145
2682.46,1073.851075,831.7146199,1365.236491,1659.024889,1935.693245,1545.976008,2288.54769,1940.587909,1037.510966,1305.005359,3631.045377,2356.937906,1551.095923,753.8267968,2090.398573,2870.794771,2981.806686,1446.853423,1353.348833,2616.580242
2684.91,1052.732507,871.0359804,1386.909672,1744.153137,1974.56842,1585.022254,2377.172067,2025.866745,1038.793622,1320.073114,3653.609768,2420.17427,1581.13165,780.2600581,2154.577543,2959.728973,3071.648504,1450.053074,1439.110736,2729.038438
2687.36,1183.842068,862.1043731,1276.322094,1722.190158,1941.789457,1551.841995,2244.597808,1941.24427,1034.118527,1285.815658,3496.968396,2261.815797,1503.811748,801.7489737,2058.535609,2852.425193,2921.933653,1389.175845,1347.949614,2606.968944
2689.81,1240.759914,875.2199401,1304.087488,1746.736166,2025.186573,1608.625424,2276.306284,1998.391622,1122.695876,1391.543195,3566.241506,2348.772708,1582.86722,899.3248931,2086.14412,2854.603639,2955.602335,1419.402762,1411.136687,2666.551968
2692.26,1376.106203,930.8228233,1421.209574,1962.871372,2187.179989,1681.182738,2445.718864,2112.669937,1216.53586,1441.485928,3825.699344,2493.625222,1689.069065,982.1891653,2242.284424,3043.044519,3115.27475,1562.624851,1572.983176,2805.277717
2694.7,1447.341091,974.9831645,1476.582059,2047.385988,2254.489923,1736.22413,2529.286914,2172.400351,1218.028675,1481.954061,3878.912153,2598.54356,1738.53828,1044.513138,2354.307868,3154.228044,3248.741099,1597.863135,1626.4103,2953.2764
2697.14,1539.454734,978.1911056,1475.598636,2053.540224,2256.826592,1680.119796,2457.651796,2119.183997,1256.284513,1581.477797,3889.320178,2549.047941,1678.945861,1107.478158,2316.085795,3134.004419,3192.181583,1543.148637,1613.939277,2934.548225
2699.58,1621.737289,935.636788,1380.442981,2090.554294,2250.310215,1701.06993,2415.334874,2088.482004,1303.323566,1625.397338,3880.283661,2489.398584,1684.912803,1110.645572,2243.909546,3060.443854,3111.9464,1558.382377,1618.221321,2868.533399
2702.01,1688.558912,1005.020353,1379.118758,2139.398407,2290.75101,1737.564727,2459.677504,2096.215502,1290.866029,1655.812889,3907.912846,2527.045708,1660.110098,1179.266724,2299.910461,3094.706556,3166.62575,1587.735374,1681.837646,2935.422129
2704.44,1790.509759,1039.671943,1460.959616,2282.672774,2403.409194,1799.63438,2526.201044,2184.755616,1371.502094,1713.424651,3992.157976,2648.999532,1772.788737,1241.362957,2396.819874,3211.612731,3254.349834,1645.878645,1775.129466,3038.544623
2706.87,1993.849986,1072.761699,1625.63919,2412.157608,2542.894984,1892.159084,2640.226848,2288.21347,1478.521954,1828.682828,4118.239293,2750.750275,1812.40971,1398.115615,2518.779122,3299.152587,3372.738849,1746.053206,1874.69799,3204.091086
2709.3,2170.649748,1163.439762,1786.701102,2570.963117,2636.428597,1951.539032,2826.746266,2365.090187,1575.815802,1978.427621,4364.637039,2856.868153,1914.674004,1553.136038,2649.939536,3464.996331,3496.062995,1838.380071,2043.304428,3429.921726
2711.72,2331.939202,1246.816272,1873.678955,2731.859512,2767.720251,2067.164418,2995.220647,2481.656886,1677.773829,2130.029234,4608.281455,3010.773387,2038.372604,1674.955567,2812.822445,3625.294168,3702.302469,1900.330253,2182.049986,3587.126748
2714.13,2518.038502,1326.381373,1991.866336,2870.857003,2941.550162,2167.305435,3082.601338,2625.424685,1771.336229,2252.037867,4784.082782,3176.676192,2118.246494,1768.975539,2909.249176,3771.046304,3871.33747,2002.184763,2318.79587,3701.126358
2716.55,2686.617804,1390.795203,2145.466813,3094.8758,3075.958546,2238.632277,3189.449681,2731.644699,1883.183193,2385.673723,5011.431261,3318.326787,2213.126656,1879.027292,3031.231054,3910.752946,3985.008195,2106.874609,2431.493282,3859.290761
2718.96,2850.447261,1434.367904,2271.163935,3284.976112,3213.145619,2348.925137,3310.147016,2833.008039,1917.484913,2544.667004,5161.267133,3421.785388,2308.88407,2090.992159,3182.299399,4112.344297,4134.454842,2226.850797,2572.993423,3960.220162
2721.37,3091.627029,1549.119617,2393.101226,3409.158149,3341.661597,2432.244206,3478.704679,3033.285815,2076.601581,2699.377911,5507.060636,3489.502212,2448.959713,2255.301475,3322.215529,4268.940563,4261.447606,2289.524333,2711.237491,4123.144766
2723.77,3321.077263,1619.230481,2558.342192,3643.062119,3610.456695,2544.759679,3694.464004,3171.269134,2221.66339,2816.316644,5610.60201,3674.007476,2570.74456,2331.39657,3505.500759,4435.111948,4417.426686,2438.896219,2838.966681,4413.504776
2724.03,3347.058115,1622.370638,2545.860313,3666.01823,3637.921129,2550.891747,3712.98632,3182.259099,2233.960529,2824.413406,5618.801493,3690.411395,2579.069584,2328.358772,3520.886401,4452.258656,4432.632275,2448.587454,2847.892186,4445.210397
2726.72,3431.719739,1704.770228,2616.899041,3684.636692,3712.905112,2601.280602,3815.672954,3224.446812,2308.76319,2828.698395,5788.629324,3789.894185,2596.565755,2495.539407,3620.573763,4488.420891,4637.594571,2561.489037,2919.745196,4477.921832
2729.41,3600.882289,1762.10939,2714.711807,3846.35771,3867.84886,2707.336436,3943.325228,3284.073369,2487.471565,3090.381814,5921.19574,3933.626062,2703.70404,2676.069801,3716.874148,4712.088854,4755.393768,2589.841962,3119.196898,4674.409283
2732.09,3750.855918,1783.158264,2800.482013,4020.901494,3876.062585,2813.60944,3920.55446,3345.929864,2509.295843,3110.113861,5975.050977,3994.77724,2709.195404,2703.081274,3736.808859,4717.36275,4762.510061,2684.367223,3186.248476,4619.352953
2734.78,3930.490778,1889.486991,2942.843034,4232.528249,4093.966503,2917.859806,4106.061966,3508.467388,2613.126216,3274.654736,6388.845272,4120.247934,2840.040809,2896.795144,3943.679192,4900.56278,4947.453643,2776.745809,3238.801112,4910.193044
2737.46,4054.257021,1917.435708,3077.508219,4309.428182,4190.630825,3049.587725,4237.469055,3611.367029,2668.692873,3381.44464,6539.288861,4252.578357,2913.441215,2959.662729,4156.536441,5190.029145,5112.684709,2913.188707,3419.265982,5116.739758
2740.13,3968.074799,1962.274557,2986.800884,4331.8115,4202.315765,3006.393387,4301.907035,3619.299869,2620.786005,3357.87377,6492.601979,4235.818724,3003.017579,2938.775341,4153.871895,5012.632047,5134.563451,2859.546903,3337.004262,5094.313295
2742.81,3755.194264,1862.683676,2787.894317,4164.198408,3925.011535,2909.616983,4075.807208,3433.316991,2572.3958,3213.502325,6347.814859,4132.609248,2852.620854,2758.40429,3877.926839,4922.301687,4995.210063,2770.371377,3200.707123,4926.573855
2745.48,3536.225566,1833.473203,2596.451776,3867.359111,3907.428346,2859.928703,3958.880872,3377.91947,2464.16245,3034.620505,6069.037736,4031.770142,2824.65199,2680.050884,3827.202555,4828.348264,4794.024736,2679.40311,3123.735733,4762.18164
2748.15,3163.338856,1727.843278,2427.65649,3672.323815,3704.636411,2846.638737,3939.94932,3405.59838,2283.196142,2942.758506,6065.710843,3964.791617,2738.221937,2521.546428,3832.780319,4783.341978,4800.697662,2651.373075,2961.581256,4694.456847
2750.81,2920.954284,1696.224039,2452.281663,3589.152724,3691.18594,2858.467273,4093.593844,3378.13479,2229.677065,2772.746528,6032.264412,3934.073887,2813.321638,2317.052222,3743.681407,4785.163028,4841.119032,2637.432248,2955.574854,4611.209677
2753.48,2592.342001,1632.315625,2078.900474,3221.956041,3303.957145,2582.104502,3630.885728,3094.269767,2043.965409,2514.454766,5498.908676,3654.097162,2596.252036,2222.309567,3477.867086,4441.931613,4527.299037,2348.571599,2639.047685,4249.210327
2756.14,2415.912156,1489.508173,1571.386078,2855.573971,2981.010235,2294.410612,3169.376256,2715.644375,1874.861362,2292.943419,4857.693865,3281.701654,2243.914071,1972.48976,3079.738623,3954.167931,4009.647867,2121.632095,2371.130905,3813.178997
2758.79,2252.724897,1413.121822,1203.971609,2738.296717,2766.985421,2139.665792,2874.386705,2413.139672,1741.645111,2122.552683,4451.26021,2971.607574,2061.638679,1816.524094,2743.87728,3526.27218,3538.685711,1916.724703,2113.705667,3428.795882
2761.45,2182.770375,1470.746709,1069.850185,2665.854482,2620.242912,2110.68023,2723.29835,2398.806717,1757.206846,2123.032755,4181.137941,2893.675132,1962.576795,1770.913864,2597.934318,3454.874557,3440.39276,1874.130386,1992.723122,3344.831181
2764.1,2082.798739,1424.882973,940.8749119,2615.88747,2696.432918,2169.474114,2752.342464,2402.926564,1783.336753,2127.303832,4255.017289,2959.634539,1961.189352,1766.13036,2646.420991,3526.695259,3459.939202,1954.430106,2075.714418,3394.735091
2766.75,2143.300136,1527.110751,1217.318886,2647.425881,2788.865648,2169.837634,2870.330317,2513.390265,1753.445021,2158.146109,4643.048482,3072.906004,2084.91728,1774.53487,2800.308555,3684.544483,3673.685225,2013.934822,2069.070702,3467.257807
2769.39,2137.664716,1484.05018,1367.475193,2807.89992,2977.641312,2372.660975,3174.363175,2732.658872,1834.441838,2247.969783,4973.34175,3326.819738,2303.941508,1824.678684,3126.01826,4003.922425,4008.021019,2092.435492,2293.783117,3796.449527
2772.04,2132.552627,1581.831397,1802.026908,3109.139788,3322.440117,2654.274327,3747.842302,3306.143431,1880.597389,2387.60505,5650.38732,3843.315948,2681.572963,1934.263086,3647.211355,4591.509281,4613.83677,2483.833073,2572.402807,4266.590447
2774.68,2419.874016,1829.894541,2573.607089,3584.975687,3995.282272,3264.247875,4779.20896,4154.964986,2193.361864,2905.552105,6966.665422,4676.254846,3274.022568,2183.01936,4514.149086,5658.655246,5802.982666,3223.268518,3146.790911,5277.63076
2777.32,2586.879032,2056.979747,3454.38878,4180.257818,4900.617985,3967.541808,6159.614404,5309.204581,2448.845448,3352.381144,8876.256282,5886.296638,4244.271246,2323.968789,5848.232695,7198.030515,7309.298895,3963.782778,3830.658567,6512.110664
2779.95,2680.337823,2298.977152,4471.734998,4796.156383,5816.627464,4656.546312,7670.739888,6595.893251,2855.128329,3862.832362,10550.83013,6968.481533,5111.069914,2623.992651,7195.673418,8580.125284,8993.715643,4808.416801,4692.706909,7867.830352
2782.58,2715.560535,2323.536894,4619.198723,4971.391582,5826.590916,4742.431574,7784.316657,6745.84203,2926.490692,3841.385953,10709.50718,7248.12974,5272.649488,2560.902225,7456.362486,8874.139745,9187.803096,4767.021532,4844.587068,8085.260018
2785.21,2589.367315,2224.249109,4381.512893,4628.493615,5606.618548,4550.807779,7433.125951,6614.951942,2814.022725,3648.502113,10201.38767,6949.531464,5059.020875,2536.188784,7085.361126,8419.684091,8831.241438,4645.857909,4642.41017,7770.819855
2787.83,2439.938312,2173.353932,4161.5004,4600.512682,5460.460565,4496.205112,7385.508999,6396.764006,2752.234613,3561.711034,10091.37183,6705.516912,4983.404979,2373.803603,6932.670552,8380.518516,8632.240854,4539.126867,4469.577334,7625.140056
2790.46,2465.22367,2339.5015,4303.394091,4628.248983,5676.267173,4507.733759,7651.777024,6625.239234,2823.686542,3686.802911,10430.45986,7010.026289,5227.6527,2478.077949,7155.921974,8638.463209,8981.581526,4761.069336,4661.289679,7816.170812
2793.08,2398.563536,2284.591948,4540.736771,4809.552716,5977.708577,4844.613905,8144.861244,7058.348633,2851.308697,3673.117936,10914.652,7325.4898,5405.84493,2514.33309,7539.316597,9054.708361,9381.443636,4986.466242,4762.178315,8218.842314
2795.7,2419.168057,2433.665412,4895.681203,4972.294079,6315.404981,5091.915732,8629.522865,7367.943201,2930.091263,3929.666304,11587.04846,7753.25765,5823.732558,2471.200292,8105.835614,9639.954162,10010.55737,5237.228504,5008.52435,8724.134752
2798.31,2480.817379,2486.682027,5298.110104,5230.783271,6607.306588,5399.869426,8950.553088,7855.893929,3039.794426,4079.598205,12421.04946,8203.780041,6061.906467,2591.310816,8692.440214,10340.3008,10560.3729,5549.817038,5476.248887,9241.388315
2800.92,2529.121646,2672.441929,5732.386142,5460.610489,6942.133603,5655.625168,9721.363104,8463.741804,3222.208369,4272.673833,13079.45523,8742.247176,6599.097535,2729.385923,9144.201577,10890.04846,11290.19041,5982.352756,5799.733022,9728.543191
2803.53,2578.441004,2721.36525,6120.041933,5761.615929,7434.726227,6151.473141,10451.7541,9018.527801,3364.573277,4523.52338,13886.66598,9254.319256,6941.086632,2789.296869,9778.540874,11594.69734,12031.91008,6255.64656,6189.407847,10412.69957
2806.14,2769.635598,2916.182128,6622.310035,6056.479788,7773.524662,6422.643528,11216.72724,9621.852888,3565.739334,4783.687035,14789.38192,9851.936484,7382.704623,3111.37491,10431.45927,12405.44761,12657.13208,6729.329351,6512.60445,11021.65763
2808.74,2876.995573,3190.742694,7282.202943,6562.442262,8346.899109,6911.06651,11955.28369,10257.64803,3799.246723,5188.184991,16048.10327,10596.14906,8019.772366,3339.101296,11181.55791,13276.09946,13786.8566,7339.86202,7048.913909,11780.31757
2811.34,3084.201074,3275.857084,7794.33309,7013.913545,8961.039768,7394.122267,12786.0246,11059.11416,4054.645628,5376.887438,16837.23025,11288.95718,8550.600711,3384.777278,12029.43794,14092.25308,14566.4838,7799.675455,7347.227298,12492.67956
2813.94,3243.922245,3571.715432,8432.342832,7459.543833,9364.476839,7748.340979,13466.75112,11697.35224,4316.886231,5825.694565,17784.36306,12059.96104,9173.940499,3708.374099,12697.9005,14908.00864,15404.71386,8265.760532,7924.275684,13429.54379
2816.54,3403.959229,3700.507869,9061.944449,7849.243318,10019.41052,8379.802826,14544.46436,12450.76319,4616.028715,6174.556562,19105.90191,12732.36085,9697.332565,4080.543001,13555.44669,15820.86633,16457.34695,8811.098122,8549.730125,14310.61045
2819.13,3664.532171,3987.114529,9554.850137,8338.282195,10663.64101,8741.247986,15392.06544,13211.54791,4828.543262,6499.953617,19950.64702,13408.05678,10239.97773,4259.695224,14333.57763,16762.92632,17398.98324,9245.249089,8937.631673,15038.2797
2821.72,3934.881214,4225.995546,10369.372,8898.280654,11175.7685,9289.786637,16239.75546,13934.10733,5133.220053,6909.48592,21153.49858,14062.84905,10859.07682,4518.872001,15150.69441,17709.0888,18433.1229,9833.754286,9564.20137,15831.65174
2824.3,4304.2565,4392.53105,11193.82205,9518.538889,11962.39319,9813.778956,17165.6355,14960.04233,5481.25927,7447.913656,22513.7568,14977.73785,11529.83062,4959.524562,16159.4981,18693.85394,19672.6661,10368.31456,10147.04025,16824.72674
2826.89,4706.078172,4768.031174,11960.91219,10022.49709,12733.41528,10408.76512,18255.80663,15687.25378,5880.401092,7979.747014,23847.42189,15910.32335,12259.23994,5566.144132,17308.08978,19928.7219,20605.813,11159.83074,10819.34934,17812.00487
2829.47,5059.986372,5048.516048,12712.35421,10667.25544,13360.83495,10960.2453,19113.9699,16426.74255,6280.715701,8389.746178,24649.99404,16658.80577,12793.50556,5759.491932,17954.57048,20552.09287,21422.16376,11642.10365,11470.02965,18665.28631
2832.04,5501.521242,5166.835804,13284.25979,11231.01414,13721.25241,11357.91967,19488.72633,16882.60949,6571.413274,8706.331335,25490.97345,17061.78527,13042.02825,6205.229177,18332.24123,21107.36702,21887.61855,11963.8341,11760.18218,19092.87123
2834.62,6160.732923,5529.430573,13982.24048,11906.57337,14445.96783,11860.98841,20265.37695,17555.05542,7075.503992,9366.852668,26581.36032,17644.46206,13527.70876,6817.607075,19209.40306,22036.0445,22826.57753,12466.42291,12525.90793,19922.1598
2837.19,6907.331555,5888.850483,14542.80768,12565.93331,14952.48141,12160.95168,20943.42274,17945.18117,7517.148032,9993.170361,27299.55483,18315.63631,13922.24783,7336.73683,19760.75694,22468.4255,23363.04085,12918.37085,13008.40787,20740.85219
2839.76,8052.347279,6199.305664,15274.87268,13502.99416,15837.69334,12653.30966,21459.06468,18539.78751,7933.975572,10764.3846,28336.55719,18846.90821,14494.64621,8154.459637,20326.60386,23225.11016,24032.40866,13420.5787,13795.28298,21378.84857
2842.33,9369.550234,6626.916244,16330.8466,14580.95609,16817.9038,13171.36252,22201.00371,19162.87524,8817.486788,11657.59556,29339.86756,19610.17794,14992.5046,9163.016685,21241.84476,24190.69866,24816.18112,13927.14724,14550.6342,22559.3491
2844.89,11055.58056,7193.642353,17233.44042,15926.71929,18023.81297,13828.51042,23038.74077,19807.3451,9638.801855,12632.10342,30685.08614,20250.74568,15594.62371,10327.42916,22047.78059,24863.19115,25649.65838,14661.77719,15574.86248,23627.05395
2847.45,12663.11839,7661.124116,18442.66494,17347.58394,18970.02105,14481.35353,23995.67677,20538.29785,10495.71095,13671.70837,32057.01312,21381.5116,16335.50422,11628.19822,22956.11225,26019.08779,26670.04059,15300.26932,16793.26875,24961.96327
2850.01,14106.16386,8112.991661,19258.73082,18425.25022,19720.82821,15103.89202,24465.41259,20961.2342,11130.61425,14421.61058,32954.64865,21750.67589,16648.04681,12503.22504,23688.94064,26814.58873,26888.02788,15792.02433,17430.35391,25493.77723
2852.56,14829.61711,8406.155114,19727.64851,18926.01831,20037.73463,15116.92604,24746.94909,21115.15484,11601.91192,14914.91024,33058.89294,21902.13871,16647.05213,13285.81076,23801.56663,26778.19412,27336.62041,15967.64293,17747.01885,25793.09597
2855.12,15694.17828,8757.234599,20139.92827,19764.08838,20710.84049,15618.75577,24990.2871,21365.46047,12017.10413,15521.2075,33986.74613,22420.80025,17009.82082,13860.95652,24158.59104,27314.90412,27758.11831,16385.32582,18339.26446,26289.01965
2857.66,17048.14748,9147.490241,21075.08016,20850.56061,21582.24596,16168.38136,25803.62745,21924.85173,12809.49107,16637.20255,34850.10841,22976.26066,17550.2535,15082.56344,24853.21472,27902.71886,28252.42172,16829.37367,19077.8916,27136.14843
2860.21,19682.82486,10178.15216,22883.21405,23083.63517,23322.15122,17446.80297,27313.9709,23253.82927,14366.27288,18596.09557,37007.67993,24501.12011,18699.75078,16943.43264,26395.73845,29666.1385,29933.53076,18084.78713,20850.10109,29057.18244
2862.75,23577.81055,11440.91049,25821.4396,26374.21222,26255.75644,19057.62077,29518.11824,24985.79369,16390.94976,21235.98671,40409.26086,26551.07877,20189.81324,19633.36521,28849.36301,31927.26317,32188.44558,19798.36685,23264.49377,31828.42184
2865.29,28641.50467,12989.76534,29598.46624,30789.19195,29673.46178,21283.43489,32670.27018,27572.34559,19085.02185,24583.17615,45123.85135,29161.0368,22231.04145,23226.76223,31907.58913,35451.49301,35390.9663,22132.81346,26779.87044,35722.16676
2867.83,33963.60734,14592.51683,33425.50311,35020.4745,33014.76741,23404.04551,35583.22744,30045.98553,21561.88933,27941.56406,49571.75156,32134.99436,24449.73597,27026.52475,35041.71754,38599.22816,38575.59305,24409.82755,29844.63186,39491.41734
2870.37,38188.71869,16172.26509,36962.75911,38957.96005,36432.4735,25425.45277,38697.79068,32292.71405,23977.95236,31066.5506,54060.06165,34929.95161,26549.19731,30270.35381,38174.74892,41997.06874,41706.22594,26589.40971,32945.87879,43106.47373
2872.9,42133.33883,17727.31022,40476.04276,42753.84875,39661.48021,27758.05682,41882.06055,35107.13167,26323.9111,33946.83594,58657.88174,37773.7087,28841.12598,33519.15041,41306.68392,45415.41488,44872.9651,28763.0605,35989.21196,46820.53605
2875.43,45164.86789,19092.45236,43850.46224,45722.74075,42520.58769,30049.8578,44973.73763,37487.03885,28058.36571,36190.92022,62453.41198,40592.96577,30966.32245,36638.61554,44233.62314,48663.76671,48175.31063,31005.58044,38656.93204,50183.50443
2877.96,45040.20597,19746.0916,44317.72529,46331.73622,42934.59609,30907.15587,45966.82248,38751.63604,28591.71635,36443.8036,63504.35251,41764.72299,31941.18717,37250.45014,45240.06717,49803.32435,49199.86265,31789.37004,39156.2397,50813.87898
2880.48,41713.65317,19878.72807,43065.33926,43910.53528,41788.30556,30769.45116,45476.71561,38541.72364,27702.86316,34849.28625,62315.10345,41364.78048,31846.62056,36087.25512,44878.31652,49206.0879,48744.92126,31743.32977,38131.73554,49723.05984
2883,37822.5096,19650.86187,41159.11102,41329.63809,40155.21625,30430.44381,45022.41749,38161.90201,26425.5063,33254.26829,60401.96491,40909.23838,31632.723,34676.53134,43923.47167,48387.75748,47907.48655,31325.66007,36555.12013,48236.3471
2885.52,35170.17535,20071.99311,40154.54701,40008.54478,39614.1283,30599.13396,44556.22854,38101.67148,26335.54592,32615.24988,59374.33703,40534.59684,31545.79484,34408.97964,43725.93306,47841.13318,47373.35863,31305.16134,35786.69401,47394.24088
2888.03,34094.15053,20568.0219,39500.75328,39595.15549,39673.04183,31042.82173,44261.94913,37855.33235,26594.48216,32662.93116,58417.71989,40641.05597,31665.0364,34486.40083,43436.40108,47555.91512,47145.03758,31502.23397,35442.85769,46669.74129
2890.54,34536.13521,21209.74834,39553.13546,39888.87033,39958.75699,31414.60726,44238.27958,37847.38485,27049.41516,33389.01227,58243.81361,40790.91591,31879.24796,35757.49566,43580.87608,47763.00338,46664.82349,31902.37829,35604.91161,46654.94841
