Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1996.4,262.700604,258.5898177,185.2869379,142.288203,172.3380482,203.9707603,159.0743924,367.0090171,212.3763513,159.1235443,220.6732716,207.9889725,192.572204,214.9295083,190.2232024
1999.35,259.8353178,299.7002414,256.4149628,172.9787827,190.2152607,205.0598721,182.725215,411.0537401,231.5449331,230.8297995,267.7016385,232.9681544,216.9682581,217.2699775,223.3874753
2002.31,229.0618612,223.6144082,231.9397141,146.4785869,192.7108226,193.6550665,162.7524542,322.2028294,258.8780556,202.8379572,195.9526197,169.6138986,210.86096,191.2265467,168.263541
2005.26,245.0449979,218.2670972,255.9930206,129.9473752,150.7625188,229.0221051,168.9948745,345.8670646,263.5616251,186.06478,199.5230326,207.6990082,177.4080984,196.9489509,170.399155
2008.21,246.3034916,230.8040874,241.3407107,148.761907,179.5721341,186.1997494,188.5532404,352.0732251,288.2695476,187.1780305,223.9926943,142.5522862,226.3494621,200.2769252,188.5620727
2011.15,160.7471055,189.4681574,175.2776127,112.2789418,181.4924533,160.5207608,156.5483162,336.5610898,188.1547286,182.5174708,215.5644218,113.7715352,156.6028396,151.0602045,116.1150489
2014.09,228.1036029,258.7740855,230.1725546,161.0452387,154.9052608,200.9689003,169.1018658,382.1424373,245.4410734,225.758863,202.648032,167.5535578,181.6690192,154.5985233,158.9098388
2017.02,257.9597465,200.2266501,265.1683642,152.1945568,163.071341,206.7159289,191.8936533,390.530046,259.8134873,239.0659691,217.9393413,197.3241565,220.6267891,235.2516161,217.4141972
2019.96,198.4162991,259.2426291,199.6538692,118.1696551,142.0104781,193.8626073,171.9284423,335.6916937,223.6358752,161.9685507,192.0061662,171.7481336,175.6339372,177.1992173,179.9108786
2022.89,239.7460232,199.9128002,223.143897,149.8192922,161.7244561,220.847696,157.9129965,335.172158,261.3461418,217.2243691,193.0773227,182.4142912,186.7042512,169.791061,181.4506374
2025.81,205.957681,234.967941,236.5672745,162.4162269,177.6120588,189.0459555,205.3330791,379.807216,255.8361913,200.6521857,225.8906268,218.2094311,193.0165187,164.506881,154.5502281
2028.73,253.6880346,265.8138288,283.0828288,170.9702177,204.5560699,198.4091456,223.7364534,399.0436445,276.9179282,268.9867616,220.8068943,236.3303551,211.9485271,221.3964112,206.6164045
2031.65,235.5858457,241.3972407,221.1933866,141.6550228,191.711273,180.2610265,176.4438824,357.0412201,221.3842562,226.2678575,186.3299406,207.6778648,216.6400635,189.399385,166.1129207
2034.57,207.0948758,228.9829534,220.0697742,143.2474006,175.6244514,178.6553579,212.0241289,377.8477188,254.463079,213.207234,227.4135812,198.3297614,190.3869149,184.8355358,200.1085304
2037.48,217.5248863,240.8027437,219.7708178,149.1781089,184.0103882,210.6038992,218.3419556,396.7599162,246.0633,215.3126515,194.800631,219.346846,188.8048681,184.1045968,159.313987
2040.39,214.3506384,244.1383877,242.6203434,158.5969058,176.3028664,221.7594099,213.5641247,353.1755877,246.7638224,231.3808702,245.474905,182.2299195,202.8797096,175.056301,203.724044
2043.29,246.7428928,268.8326616,223.1691766,161.4725489,200.0076688,217.202649,203.6493986,386.8555083,257.7615491,216.7426499,254.9632179,229.2897825,203.0922258,196.2803812,195.4574544
2046.19,211.6724104,249.8563412,246.4901431,175.6037958,183.5605779,205.4893757,217.0625391,399.1054525,238.0593828,249.4487503,215.3373841,203.1352355,230.2722028,209.7265699,197.9269714
2049.09,234.5559514,236.5672022,235.3780681,184.4044039,208.9703762,230.2993484,181.078308,442.3511946,248.8452258,230.5519309,238.7922178,216.3860787,226.7764267,212.4545997,192.0423477
2051.98,249.5612761,262.3940199,243.9937766,188.8291305,188.1858459,253.0203259,209.282467,391.1855082,261.6389805,245.6669509,268.161533,209.0111123,247.0316832,213.0242026,207.9893358
2054.87,238.9711446,248.6145693,242.0330934,168.4067326,204.7487689,226.6340663,223.6437772,359.2751667,279.2365486,232.9855694,279.2231435,221.932136,250.5317577,184.6651109,212.6776881
2057.76,282.7113165,313.5996254,273.498843,205.2019671,203.5249271,223.6003277,238.643,409.4679432,300.5338319,285.783545,270.6338626,238.7599495,273.0194356,230.3170561,226.1601569
2060.64,241.3475513,274.8389627,270.6208497,186.7765907,212.3151021,224.7808678,229.5788962,437.8996102,277.0417318,262.9546363,258.7355037,241.121352,251.8645018,216.0797699,205.5724942
2063.52,303.2596083,306.3713555,282.8399377,214.1733599,217.6120753,226.2544444,235.4452266,420.4589398,292.0631493,264.8186015,289.5048796,250.3901429,271.2647411,212.1929838,242.2024516
2066.39,278.4262463,293.7195777,253.6859305,200.2710309,213.3036279,256.2078146,235.4567515,435.1857039,304.3069853,251.9811986,259.559803,251.852121,273.430938,213.0264288,221.5947807
2069.27,285.8712242,290.5024031,277.1186518,197.10036,231.0395409,259.6547357,256.5772313,424.4086738,306.9741402,255.9281852,255.6880863,259.768085,262.8168767,253.0498359,244.1142328
2072.13,266.7103002,293.2396052,297.0679247,212.235103,230.408595,259.9279646,225.8334259,436.9106203,302.8055143,282.7853189,257.8515415,257.7828333,242.6103411,257.5929358,223.993559
2075,275.6012326,308.4309569,280.3615722,211.1250155,229.5625708,268.0952577,221.0630951,444.896314,309.0050074,283.5313567,257.6699805,269.843164,257.7051148,248.135459,256.6525101
2077.86,270.539779,317.9762311,268.331417,216.1318531,254.4052486,260.6113716,250.8029983,493.3175248,327.1565193,302.3250557,273.430215,286.9788751,284.0839815,261.1771358,272.8968367
2080.71,259.4916971,342.4652004,290.5312813,219.4163711,268.4444084,262.3550622,247.6018949,483.4270224,327.8539492,315.4811725,274.3590563,278.2507641,294.9057241,253.6976961,274.5432892
2083.57,296.6857442,343.6076368,281.1859873,216.6223244,278.5438301,293.4320854,257.498544,476.2645758,318.066196,297.1804633,307.6953154,290.2626285,301.7061257,283.6468696,275.0156177
2086.42,331.0396773,319.0933124,300.1863569,218.100468,226.0142933,273.9021967,225.4137042,510.2309537,330.7921584,294.0616842,286.2368032,270.2392652,282.5999688,262.8643858,271.791572
2089.27,308.7532531,321.6819985,292.5822115,217.1455564,241.2835771,284.8711515,258.2681342,480.0239242,322.6597347,292.0245908,287.9933301,290.5344711,272.7350357,260.1299738,258.4999015
2092.11,281.631228,321.9134663,285.0603723,230.4023441,238.4984606,253.0557047,220.1195922,472.831255,296.4958229,289.4289387,294.0967063,268.9790426,276.7701084,256.8333626,228.8193556
2094.95,302.4883582,360.2574868,312.4726604,240.2435852,273.2147228,258.545611,254.0308363,470.061713,320.4773206,306.6754829,315.8717418,280.720776,267.4319687,265.8242809,251.4906833
2097.79,331.0133994,346.4538305,329.5378963,253.1230337,282.057142,269.0816249,268.0716244,465.4020652,307.4361254,326.0049783,334.5832461,311.1574672,293.1173981,271.0524569,291.9586333
2098.91,340.2911072,328.0722675,335.0839004,259.5004434,280.2704966,273.7235005,267.1317139,462.9500775,291.4661341,334.0671794,343.0010286,324.2109118,310.9981776,273.0576189,311.0289541
2102.04,312.8012367,311.9325677,297.3604927,239.7425676,276.0865646,261.0499919,229.4108623,447.3975159,318.4782435,285.5508404,282.6228982,270.2659053,284.3920883,220.6994947,287.001394
2105.15,364.7855428,367.2345005,310.6904929,232.5541596,284.2381238,284.4588526,287.2128266,504.4571455,307.5543501,297.8607151,285.1466636,287.9942426,287.9969108,292.1478118,279.3247009
2108.27,278.3867799,364.4278353,310.1187203,244.1559723,309.5519516,321.1278361,261.3123635,504.9257311,324.1883501,360.7255572,327.6881331,315.9137184,281.4454252,261.9822978,368.4896225
2111.38,286.9267024,343.9423408,294.5689941,222.8357585,266.5468251,323.6026954,280.9702296,496.5490372,299.1831392,262.9091199,349.5361147,277.5011274,270.1244118,288.1526795,289.074906
2114.49,311.632064,341.1177854,302.7891329,235.3322707,283.9135213,279.7161834,279.5861812,506.6878275,341.0826129,257.1011562,327.9824163,309.1382635,287.0366501,262.9786839,282.8752984
2117.6,314.8166183,371.9939374,325.0939553,284.1492611,302.2538167,307.2260525,298.8689742,536.0248653,325.6246665,331.3154187,347.3768451,297.8229207,338.8379198,262.1500375,259.1935465
2120.7,342.6911186,382.7105644,349.5202793,268.6854817,257.4764877,319.3620549,268.5343644,452.4029135,343.5611948,355.9376598,349.4392082,325.8578926,326.4349998,315.3964665,267.0683967
2123.8,314.438318,378.107434,330.6199229,245.1086843,314.5423101,325.1099425,283.7351072,517.5337343,311.3830924,343.9016317,358.7853124,338.6349723,331.0786692,280.1476968,318.2255951
2126.9,316.750969,392.674313,361.4017035,264.2486204,320.2850599,365.2184668,290.8749577,531.0710896,373.6212534,346.8650859,368.3359639,337.211953,343.7467064,345.0934543,298.5768876
2129.99,313.0388239,370.2309682,360.6534383,258.5610412,303.4595124,273.568379,296.5136707,525.7937406,354.6215717,385.751774,358.1509688,369.782627,330.8478896,304.9934643,304.0710198
2133.08,332.0666347,352.7871658,329.1399441,282.6646976,233.2544428,325.5374301,281.2750008,472.1104482,338.9919409,341.0604468,306.3571328,313.8617868,328.9999967,290.2574519,302.0677368
2136.17,329.0741532,356.2926718,324.2300372,238.7113404,287.3166258,332.0633707,273.0587023,521.1629725,325.568254,313.3128551,324.142261,350.0492242,348.9888051,306.3251417,307.2917838
2139.25,320.6341306,334.8972515,318.6235338,235.96072,299.8768361,286.2059509,268.9485292,459.2110734,278.172404,356.3007492,320.8131584,312.4587309,266.7540921,285.8562584,275.7899054
2142.33,328.361318,414.2406703,343.4802497,290.9815866,294.3748479,309.1509207,328.3942351,525.6415102,366.8732832,349.043879,363.8826298,355.6850979,324.6836344,347.7505259,292.6568458
2145.41,307.2244661,298.8026929,318.0210003,247.6946901,329.7754352,254.1550299,237.4375736,501.6290416,322.0367839,336.4239942,328.1554793,343.6631163,332.4402087,296.3576683,294.4893492
2148.49,301.7423252,341.5330837,309.1666007,254.4547802,309.1253717,306.3690276,246.5702977,571.1884259,336.1257979,289.172844,323.772511,317.7335766,298.7785912,302.877409,284.4741594
2151.56,323.3186455,371.111607,313.3738658,269.3946063,296.6324308,287.9566631,252.9621602,499.9284208,333.7302168,360.7761775,314.7235285,349.439269,265.2185577,284.1894712,280.6850199
2154.63,305.9661767,334.9180264,335.23761,284.2029176,279.7463855,315.7946851,288.999914,514.3137836,338.0279318,329.1967432,348.0233351,335.2939835,319.540884,284.8135779,284.4846738
2157.69,301.2356682,330.3321055,315.9426476,267.7144629,261.5110087,300.679842,299.8043112,498.556271,324.9738336,295.1782894,315.4537337,339.8315095,311.1453454,304.4494517,301.0428641
2160.75,280.2958692,311.2636072,286.6427922,203.3189908,262.9950728,286.3488821,258.9611041,483.6536391,305.9678129,306.7635642,280.6025271,303.0976363,249.5817168,234.5868149,277.5073335
2163.81,315.1295285,355.9422943,345.2148576,264.7382497,332.3923499,284.7215532,270.8770443,520.5596437,308.7217597,333.1703151,343.5785175,332.0481529,312.774773,340.4653897,290.6718242
2166.87,311.4853946,319.2679293,302.6436568,218.8139878,285.0746122,296.557603,280.6958835,463.42104,294.456564,316.0112896,311.734507,294.3798476,277.1312885,296.2148977,283.3040784
2169.92,296.5502158,363.4802743,280.4440028,248.9739528,263.5276311,284.2557787,238.8833728,461.6145825,324.9931154,258.2252347,283.8102973,295.5775089,287.7460374,275.9550606,284.8298378
2172.97,283.44774,326.0690909,305.2827083,246.4418924,276.139178,317.2218273,272.1902633,480.7590256,291.5753031,328.471897,307.0966898,273.4209246,277.9667936,260.8655995,234.6368439
2176.02,262.0597149,359.5341406,308.0545854,227.9755541,294.7440241,305.7454956,268.5453057,488.393123,311.2400161,326.0690231,289.3314855,306.0228824,278.7683307,289.8962352,286.6638379
2179.06,329.9158878,396.8451846,297.8924462,295.048685,262.6179401,335.86253,334.2962505,466.706628,313.957143,336.7903591,338.5754854,362.9671697,332.394422,283.0866884,259.6615607
2182.1,287.3930058,353.5019834,354.6651024,295.0290319,281.4246965,338.7926765,290.1708478,461.2212934,329.7725723,346.7736508,363.6794898,336.0405735,334.4808405,279.9766795,299.8587532
2185.14,289.3388155,341.0642974,300.7253654,215.7713416,253.2620635,315.084681,285.8878475,471.9768715,332.5011918,295.4516436,314.394299,307.6838806,343.5293589,289.4759286,289.0681556
2188.17,314.1470636,372.7018866,328.7830463,293.8943604,299.8638112,304.0422889,308.7469992,481.2171141,338.8668895,345.3290827,347.0037128,349.9588773,332.6777496,310.4341553,344.8935081
2191.2,353.4104962,387.2545106,384.4849557,339.5798343,312.0337092,399.0922452,361.2530523,473.2647727,376.9335525,400.5087128,405.2535306,424.0243497,400.4117847,359.1710793,346.9455505
2194.23,337.1388591,423.5619286,378.6639041,367.5775093,274.780527,322.5072948,320.7247555,507.6275981,358.564068,391.9832786,425.3115516,345.7220835,400.3982357,416.3764197,344.3710224
2197.26,362.7338979,461.4338995,322.6157016,282.3041308,329.3420336,374.4831821,334.0438577,551.4413408,368.2793226,371.3445239,418.0405746,386.558864,388.330874,391.4698953,323.6256628
2200.28,362.6963577,413.9801818,381.0251577,360.2624439,317.5459978,380.3796511,334.605107,557.2497507,386.6972026,393.2351926,402.4563978,374.3504762,372.0314705,330.2812246,354.5212106
2203.3,375.6769833,377.6005334,392.5190818,308.1341934,348.1981882,371.9114457,344.1762515,553.7455772,364.378594,398.6790279,391.8158192,392.4057045,375.8847956,336.9701255,385.1704043
2206.31,306.2675192,363.1347119,341.9522828,311.5691239,317.6603729,318.5883091,352.4630388,563.0405691,304.3893822,394.6117728,368.7046362,361.4153333,361.1446196,339.1263158,330.3269819
2209.32,330.4147094,427.3024744,397.7215694,324.0229795,319.9383198,351.6199842,320.1122161,540.2064747,347.6704526,363.6771697,374.237646,352.2131462,370.0187121,323.9395129,342.7536811
2212.33,339.8602978,379.2535778,367.3127497,329.322504,335.8267963,353.8452138,319.2155304,549.3190417,342.2276898,393.8669609,337.9086453,364.6139268,369.2978425,305.7494336,350.5592395
2215.34,300.5940277,395.5377785,352.9196315,309.186441,316.0765697,339.6557401,337.2827283,564.1430172,331.5319786,389.357888,333.7004304,377.6504581,337.03778,319.5257948,339.8893941
2218.34,295.7096423,355.1748325,314.7220222,311.5595337,346.6414067,342.666305,291.308556,510.5671478,309.063203,348.6316925,352.6917974,332.2095228,350.192293,328.8583128,293.0628815
2221.34,311.9588843,405.2844954,381.9677291,314.958525,293.9650741,381.7796502,334.7867597,529.4721797,353.871247,370.3301153,336.561542,400.2979032,336.2791499,320.2267036,346.7554382
2224.34,315.2234963,387.5965225,332.7755587,305.0921575,308.6143378,354.8135169,290.7410848,539.2728582,318.318994,337.074897,354.4874594,385.3273814,366.4541188,329.1306831,320.3468002
2227.33,325.3652204,393.5106687,334.8433177,306.4841734,347.0219639,326.9286459,298.0992768,499.1309285,295.0723273,354.7207779,355.3523447,337.2997389,307.6889671,311.6199666,355.7607032
2230.32,344.1827985,419.2766883,366.2968119,335.2323146,341.2737179,300.8807778,306.8350806,551.354135,372.9341297,394.933498,357.9029926,387.803757,378.2244623,375.8142692,341.0628827
2233.3,353.0329722,410.2243356,388.7068472,336.080323,377.2843651,346.4456527,305.6082411,554.7212217,367.1012838,397.2917968,382.3041973,392.4682166,394.8903712,349.4733056,351.2730737
2236.29,324.4184826,443.7933641,362.8732289,330.4279396,358.8396703,361.3710107,350.4585026,549.389932,368.5916719,371.1034134,408.8127528,414.0618981,382.9714604,351.9267904,369.553011
2239.27,369.7730706,450.4735271,377.214762,310.4609057,305.6453981,391.7245911,362.9196093,525.9440087,374.5751757,364.5320867,379.5534525,437.3485817,356.975496,343.5044375,378.6084288
2242.24,333.3254768,406.1245774,325.570251,321.2979617,310.0993126,347.2151332,303.4413049,511.6451942,337.2966767,396.7045551,383.1720897,335.5170471,392.465244,358.1459607,333.6110612
2245.22,383.3964412,461.0562674,401.9345003,382.1288481,339.8671777,356.7603757,333.6133329,594.6222303,355.0720561,431.4265566,394.3744571,389.3400734,359.5774697,329.0310732,371.2156418
2248.19,345.9187037,420.588349,362.0953137,338.6003049,320.501757,370.3330572,314.5744364,544.6628582,360.0931946,399.3018288,419.4283471,383.1444396,386.9119381,363.1494881,350.8089039
2251.16,318.7890038,446.2405737,317.0534948,337.0090716,415.4428136,361.7079157,298.1913582,520.8058186,340.0909725,385.331109,410.4325516,371.4089243,329.1634141,312.9609181,356.3765804
2254.12,323.9040805,412.1126926,361.9038467,315.3928877,330.6111105,359.7476889,306.8018406,522.2388517,360.94027,422.2191339,383.6268623,378.2293055,363.4926618,344.3750754,326.4844039
2257.08,322.2576726,425.4944562,363.4091721,310.2104921,337.1614101,366.6631141,339.548626,548.183697,342.4329667,360.25664,354.9470702,393.0993611,377.2714452,296.8616721,310.4511065
2260.04,339.1675186,402.2556148,356.2822737,325.8626234,331.8704746,352.9879284,322.6364561,529.0140937,345.647942,357.0303634,364.4859662,350.9628685,404.6895279,320.5204198,357.0624201
2263,330.5423565,402.7359182,381.1759535,314.6930199,333.3860657,340.1748684,317.0430724,510.6917803,343.6830749,401.7270396,350.3763407,391.1236045,383.0556733,317.9510298,382.0440764
2265.95,353.4769243,418.4351158,349.1280131,329.7824197,328.2349449,347.0406703,317.9982162,483.5734949,345.554244,433.985404,353.0009836,389.497346,360.571644,336.5332132,336.6898064
2268.9,355.3489592,383.2329565,403.2562541,308.5655605,355.9528735,367.2850701,339.6566284,531.6199748,339.4273276,403.8991914,356.2426848,358.7748691,403.3482026,306.1566807,331.0053411
2271.84,320.3441985,439.7991889,358.6024774,321.9391796,368.3956121,371.2298034,348.7960494,521.1599573,377.7592038,368.3321362,392.2322335,399.1269497,367.0521111,345.9611427,367.9114108
2274.78,323.0853789,409.9335612,374.9134836,298.9650141,349.9599212,388.3786054,324.4462195,487.4381786,336.7457501,356.7649726,391.3814188,349.7663633,375.3561313,344.5763092,331.6937459
2277.72,333.3712368,377.5358211,362.434073,341.6668008,307.434561,374.7012109,344.1068787,504.4813749,356.3788437,382.2344343,375.3960292,351.0578851,387.2790243,372.27189,320.587076
2280.66,385.0635084,410.8157159,359.0040455,344.300276,293.3762911,396.4903544,314.8427663,463.4142816,361.4353617,406.7152544,383.035853,377.8732898,390.3155512,350.3575944,358.7271307
2283.59,327.6059293,401.1229927,357.7662006,320.4901759,284.5248711,376.16977,322.2156218,481.7516336,334.1681805,386.1521661,384.071678,353.7443517,423.2784726,314.0131314,324.200639
2286.52,315.512235,379.8773978,358.2803373,316.0932363,249.9090599,338.9511914,313.4001838,451.5921655,320.4741764,326.9949017,349.4952916,335.586845,347.5925484,317.4782097,311.3563298
2289.45,289.1231605,384.5186775,341.8872547,269.1131925,256.4806166,354.7943518,314.598191,470.6066114,302.6842251,331.6551935,318.4444809,407.9865433,352.5135386,301.3325377,317.8909315
2292.37,306.7264406,384.0665775,309.607751,321.1697796,308.0982996,370.0509843,329.5563817,456.2097048,325.6312023,401.2777734,370.0020326,334.33922,411.4712025,362.4458234,322.8901722
2295.29,301.7558098,351.0608432,340.0486244,291.9987326,286.5378673,345.7748215,293.9364938,437.9471787,312.0419832,368.9523727,334.4297331,346.1766479,342.5252991,294.7577744,315.2027798
2298.21,305.9300021,312.6512196,283.5166726,274.4477859,231.2190778,308.7245956,270.0552648,444.904766,258.1114427,322.6587225,299.0053684,348.0905997,291.4745871,266.3480982,272.7634818
2301.12,277.1807515,327.3174513,310.4076932,263.4856738,270.5596888,276.4740386,233.6724322,394.8491987,282.6584553,289.2125537,272.3787243,273.2198477,312.1208247,297.0765018,278.1160053
2304.03,246.1487915,292.7892827,268.2214833,217.3251303,239.8374578,277.9598819,221.0517329,395.4672086,251.1308955,276.4755965,258.4955861,263.9171637,296.65277,217.632692,245.2880774
2306.94,271.1658553,301.2664577,255.9518397,261.225889,235.0791422,252.382857,239.4539038,440.2085272,256.5886372,253.6675811,256.5957389,274.6453194,302.1901805,283.3063753,255.4584245
2309.85,247.7026759,271.15872,250.409559,286.9526834,239.9974988,311.7646948,268.7546814,425.4958854,268.8225544,314.7992374,292.5289676,303.1030861,262.1888137,279.447258,273.3427732
2312.75,277.2949861,247.7658131,282.9354377,253.2632467,273.9162844,263.5121263,251.7418022,424.6270138,291.0025205,282.3712949,256.9660568,255.991235,267.1434267,249.1750462,238.7788495
2315.64,255.5955185,274.6674801,250.0602716,240.6103119,279.7232557,263.4598817,232.6420021,401.5706424,258.8414088,303.2294828,279.7177909,268.1685368,281.1667763,249.0494454,260.5183793
2318.54,195.1800051,267.9434639,258.2118567,173.2266116,194.4271688,253.0156914,194.122017,380.147501,217.2540923,225.9635302,215.4699538,223.5337621,187.9846191,227.3101613,221.4610882
2321.43,204.3791781,241.113507,173.5129886,181.4488783,173.6317797,226.4532853,205.0145826,321.3573188,205.9184437,205.1311657,218.7913293,215.2256811,193.6067112,174.336899,203.5897017
2324.32,142.4917691,169.3033518,127.8154624,100.4988442,134.2578443,150.9833931,112.6034342,321.7538248,117.4573356,184.9241178,113.6237011,155.9770638,139.2698088,117.7693635,116.5869448
2327.2,-44.0704903,-27.23525952,-19.22992673,-16.09575852,-14.57488194,-15.79225573,-33.67769302,97.40474755,-6.663359697,-25.65788529,-19.1611476,-21.88831979,-26.57833218,-27.05974039,-38.47945753
2330.09,28.17613136,40.0474149,17.69461627,14.87680204,-7.824643442,-7.766931897,-10.15506391,190.5188153,24.86422993,45.81188452,-7.470433513,3.361299851,-13.57995606,8.985292097,17.71621955
2332.96,152.3218062,185.5993893,174.3060786,141.1914188,154.081461,195.9322518,148.2033933,266.6207562,177.1020433,160.0444118,165.4438182,188.8689113,151.5239587,185.0884362,172.3950856
2335.84,127.8947061,182.386678,132.9274476,187.1059847,160.3524108,166.0432604,143.1398521,286.3922983,157.6290193,154.0916812,131.093657,175.0965031,163.0665694,170.8516672,193.7122502
2338.71,189.0840032,177.7272949,181.0387103,161.3253925,202.5841852,165.9360583,131.1804855,317.7221692,163.8350964,150.5826771,199.5411323,217.5900635,147.6490331,176.5099602,184.0758228
2341.58,124.2838691,170.7512539,114.3708536,114.0425348,119.8107635,147.3536103,152.5554668,306.2320964,164.7922132,140.7573837,156.2202932,145.2025808,130.9785069,119.98329,172.1589124
2344.45,146.4074755,245.9585687,160.7788643,120.900304,166.6031244,124.2368807,143.8309688,259.784807,159.1733079,161.0227852,127.6641889,179.0960429,140.2991475,153.6816315,188.3646282
2347.31,164.7779938,215.1992528,107.5417291,113.5275924,148.680247,135.1868336,134.1641643,311.2390278,143.0493187,162.3448654,121.9158681,152.1684376,158.1591117,142.4249591,174.316079
2350.17,125.8275953,183.2033194,85.12543441,120.6722921,145.5471097,140.4944332,124.7662261,297.1574854,172.0301835,129.6716083,132.8913797,110.6277525,120.674556,120.7732475,145.6193734
2353.03,137.3494512,160.2707816,133.2159666,113.9942953,141.0986911,129.1346434,100.4473265,264.4149059,165.0198402,132.1849974,123.1657722,123.648975,146.8146369,160.0164709,144.0346199
2355.88,98.70473251,146.6416522,107.2623121,27.24049397,127.0959696,81.00642801,91.67463808,273.9980154,119.2802264,72.41201628,93.87709408,122.9800927,98.47351054,111.0146034,143.0529269
2358.73,94.23261011,132.8659439,56.31145692,61.70777982,105.6249233,65.91775072,94.35933303,249.6285394,100.4612795,36.5946483,72.26639375,129.0940926,56.82933312,89.32761923,126.4754024
2361.58,92.5352548,120.0836694,72.82538718,94.57304472,106.2365304,58.51557512,60.77758357,236.0942033,122.8639371,105.1038768,77.71071945,36.36796187,87.98826067,72.69149219,102.5051547
2364.42,109.4988373,154.5748409,39.62608888,34.97018041,89.84776877,68.65486477,23.12856181,275.7987324,107.8831363,45.71868495,29.43111938,94.48368756,60.42444916,32.98819615,73.67629145
2367.26,95.5315281,108.7444708,79.98654794,35.68007854,92.44061636,82.77258312,28.65843979,315.1688515,148.8598143,93.03005601,91.00264165,92.09925659,75.39505448,117.8557049,79.12992064
2370.1,148.8164978,125.0775712,69.36475024,68.96563074,92.98205091,94.8296936,107.5253895,257.6922852,130.7129081,100.5729731,54.71733435,112.1156558,96.45723247,72.27699207,118.19515
2372.94,142.1149168,103.8631542,92.4326816,45.22272857,87.53005014,61.11415952,95.73358303,284.9017579,136.0993547,66.43441915,108.2132455,126.151872,73.80313886,63.55903138,91.13908708
2375.77,102.7989553,108.1442316,35.97132774,23.48426356,91.25759163,75.29594411,66.58419217,296.8189937,164.9420907,78.15437719,106.679423,122.8688917,70.50492933,85.44679633,137.4848395
2378.59,133.8697834,111.4528154,85.54867433,56.79912716,82.77165289,57.87401054,87.38438874,306.7137162,95.90005283,51.13483003,127.6019146,106.3487016,87.62175945,52.3212604,119.6285148
2381.42,136.4375712,198.5049171,54.54970695,61.56321083,86.55621135,88.42032191,128.6133445,356.442649,149.2861775,109.8397605,88.35376825,158.229288,134.3787847,67.18439698,138.5312201
2384.24,96.02348848,155.8405484,72.45841115,45.83140595,76.97224433,78.05784125,70.76023098,329.5085153,163.8384012,83.74815121,97.98103137,157.9686372,93.26316061,83.99017942,107.3140628
2387.06,126.732705,162.0297206,38.61177237,67.19560384,107.8637291,64.09253151,86.70821978,328.7820378,107.3846599,57.1579849,109.2297515,139.0207354,75.15504236,103.720581,75.64614976
2389.87,90.17539036,128.9124449,37.43177604,72.19369578,90.9506428,67.03235556,31.22848232,340.2889391,124.0228899,71.83024406,84.01697612,122.0545685,79.87658519,50.54657485,103.5025881
2392.69,115.8077141,134.7887326,61.22640749,57.21257299,100.4359625,69.62027619,57.87818995,250.5559413,105.576027,112.7989112,110.6807525,110.1431224,105.8079442,63.89513411,105.6174845
2395.5,99.03484567,118.5185944,21.36765205,49.07412661,75.69766524,49.30625616,67.91451397,265.4907662,126.5460071,88.90296866,78.62112776,104.8073828,43.39327449,66.3892318,93.93394596
2398.3,139.3249543,204.5620411,87.20949498,82.24924771,107.9767278,96.07025813,131.4946256,329.3271355,205.4607658,142.4373988,144.4091491,178.0763353,144.2107309,116.9778409,149.515079
2401.1,86.07520932,162.7490836,54.01892151,28.71082733,143.778127,22.03524472,69.57869618,339.2787703,120.5432387,118.8241838,119.7878636,153.4749654,57.58846845,127.7109343,136.0349902
2403.9,78.45077968,168.8397322,83.48891681,61.28775642,83.24183962,67.98617845,52.95589662,314.2043916,147.5253614,52.99730569,99.89531805,75.56525837,70.66464179,108.6884848,96.70878604
2406.7,66.4968344,141.3439973,19.48146596,56.51292591,74.52084209,43.09002182,38.72039797,280.8007202,186.4480689,63.41874646,47.02355924,123.0731995,73.23840563,63.15046499,45.88957275
2409.49,143.0705424,187.891889,26.69755397,11.63622665,113.4461109,29.08773726,66.16837116,314.3614763,147.3972964,106.194488,86.73363385,91.51377377,93.8449146,87.58684751,89.68245653
2412.28,93.78407246,170.8434173,60.37716584,45.32054945,107.2376225,-4.49671283,66.94898709,330.3443799,132.6929788,68.06551211,78.25258849,167.0639662,72.38132324,110.7976048,117.9925435
2415.07,90.35559333,174.648592,20.82228654,53.8027851,94.75735306,78.50863391,62.0214166,302.0611508,148.6490509,96.28380054,103.4114697,141.1037617,74.35378602,102.8627093,112.4149398
2417.85,91.26327359,153.2874229,26.34090097,18.51682436,90.70427883,45.24378479,79.63883045,237.3635084,129.0774475,49.18233492,46.1193239,118.537145,79.6004573,83.03213326,59.15675127
2420.63,39.69128175,101.1099194,5.623994023,-10.36244209,88.22037586,17.52674707,43.45139935,274.2471717,109.9911028,-7.59790318,40.35019747,84.37310059,49.65849141,17.03684887,72.76108377
2423.41,71.60978622,96.31609069,-1.468449449,-0.090123575,169.0716201,22.54252794,32.18329391,310.7348597,115.3789514,28.40406774,82.40213671,97.83061297,60.41804255,59.70382824,67.86504306
2426.18,79.43795538,98.52594614,3.39055541,17.9887742,178.0749875,29.64913459,0.179684731,216.3882908,141.3349275,45.22530517,27.94818788,116.9436665,63.32326492,47.08604346,96.96373483
